ID_REF,GSM546233,GSM546234,GSM546235,GSM546236
10407591,4.50299,4.32907,5.77979,5.85666
10407598,2.96262,3.13835,2.82014,2.92569
10407704,2.33641,2.44507,2.15056,2.26787
10407707,3.00166,2.91428,3.47376,3.41427
10407709,4.85229,4.65676,5.10997,5.16077
10407742,3.26759,3.08887,3.01839,3.24046
10407766,8.43291,8.30063,8.46158,8.38156
10407782,3.42689,3.65944,3.38558,3.64561
10407792,3.42362,3.58732,3.77357,3.84023
10407797,2.87656,1.81103,1.7653,1.69627
10407801,1.50235,1.70938,1.45111,1.45552
10407803,3.06096,3.12781,3.07383,3.09535
10407809,2.51542,2.44759,2.29488,2.48077
10407811,9.85039,9.91384,9.88692,9.81908
10407814,6.02604,6.18155,6.22747,6.0096
10407833,5.24484,5.39858,5.57284,5.33724
10407841,3.20947,3.23835,3.02263,3.15274
10407870,5.24029,5.04962,5.56442,5.20134
10407876,6.44794,6.76188,7.02484,6.76234
10407892,6.66209,6.60632,6.78367,6.54304
10407907,5.67146,5.73582,6.13636,5.79357
10407912,2.35083,2.27148,2.34457,2.32788
10407916,5.60526,5.68454,6.03294,6.03294
10407921,8.08463,8.09966,8.24406,8.01549
10407924,4.91149,4.81529,4.70986,4.8442
10407926,8.08463,8.09966,8.24406,8.01549
10407929,3.26851,3.18907,3.04896,3.27097
10407940,2.3289,2.27965,1.95531,2.14392
10407946,4.42932,4.32852,4.64065,4.25518
10407955,3.33839,3.51079,3.31002,3.45644
10407964,1.75815,1.77233,1.75916,1.84499
10407982,1.88143,2.17643,2.05104,2.13538
10407985,1.95037,2.04733,2.03577,1.95485
10407993,7.21205,7.0748,7.41927,7.22983
10407995,2.54602,2.39311,2.39819,2.50917
10407997,1.99757,1.79155,1.8882,1.8072
10407999,2.00827,1.84037,1.71391,1.77844
10408006,4.56967,4.62793,4.13948,4.6405
10408008,2.47932,2.28268,2.67973,2.65554
10408010,6.20582,6.17749,6.36298,6.36298
10408024,3.06847,3.18456,3.18456,3.2504
10408032,6.49075,6.52044,6.93543,6.76359
10408037,2.41417,2.27443,2.17247,2.37396
10408042,3.20791,3.05571,2.49446,2.67961
10408044,8.91517,8.89854,9.15545,9.07718
10408047,2.02966,2.18443,1.90158,2.00385
10408049,5.11587,5.13809,5.15162,4.86264
10408056,2.96925,3.02171,2.99033,2.9508
10408058,2.68435,2.65348,2.66891,2.50696
10408060,3.10818,2.87932,2.78977,2.93877
10408062,2.59405,2.80656,2.60525,2.86273
10408064,1.96875,1.99992,1.90327,2.19015
10408066,3.2798,3.2516,2.97568,3.0917
10408068,3.09281,2.87198,2.75136,2.99321
10408070,7.00756,6.82915,7.1236,7.02612
10408072,8.51549,8.39111,8.28472,8.33487
10408074,6.63228,6.50915,6.94435,6.76273
10408077,4.28753,4.13183,4.18285,4.14265
10408081,4.79762,4.61738,4.66053,4.56189
10408083,6.35417,5.92995,6.2349,5.95483
10408085,7.99401,7.88459,7.76681,7.8102
10408087,5.9014,5.72001,5.96065,5.92903
10408092,6.6877,6.46692,7.06555,6.86162
10408094,8.22361,8.09087,7.99876,8.04576
10408097,2.89096,2.80483,2.69556,2.69305
10408111,8.4878,8.36625,8.2621,8.30338
10408113,3.85582,3.79694,4.14863,4.21801
10408118,7.99634,7.85234,7.77625,7.8042
10408121,7.01609,7.11315,6.85373,7.00095
10408123,2.02661,2.02661,2.02661,2.02661
10408125,2.58606,2.70715,2.34446,2.6159
10408127,1.65683,1.64712,1.69322,1.65441
10408130,2.08568,2.25725,2.10209,2.2591
10408132,1.82018,1.86817,1.62464,1.81408
10408134,3.26769,3.16432,3.34867,3.13497
10408136,1.40771,1.50313,1.57734,1.42321
10408138,2.08149,1.99182,2.0814,1.95665
10408140,1.59443,1.52422,1.60215,1.60338
10408142,1.50938,1.59386,1.71598,1.81992
10408144,2.45365,2.3948,2.37201,2.37753
10408146,2.40233,2.30468,2.39044,2.78262
10408148,2.76007,2.96261,2.76125,2.83661
10408150,1.45367,1.60963,1.72627,1.62028
10408152,2.23022,2.1727,2.21105,2.15353
10408154,1.90442,1.85299,2.04377,1.8474
10408156,2.93399,2.80939,2.65767,2.79181
10408158,1.8769,1.90103,2.01376,2.00079
10408160,1.7707,1.86162,1.70461,1.67807
10408162,4.71721,4.76201,5.30785,4.88571
10408168,5.42896,5.29881,5.41443,5.5033
10408173,2.68395,2.54571,2.67908,2.57759
10408175,2.73903,2.73903,2.58669,2.69117
10408185,2.37367,2.37367,2.40943,2.34865
10408197,6.31003,6.4175,6.07761,6.21002
10408200,3.64366,3.16845,3.43298,3.46543
10408202,6.44172,5.91724,6.16349,5.9416
10408204,1.95948,1.78155,1.90623,1.7011
10408210,6.40253,6.19434,6.53312,6.39131
10408212,4.61641,4.55283,4.70435,4.48828
10408220,2.35996,2.23397,2.57318,2.44738
10408223,2.38486,1.90465,2.11422,2.06789
10408225,3.51809,3.18577,3.09672,3.57475
10408227,5.74497,5.65324,5.79817,5.74127
10408239,6.45605,5.94952,6.25162,5.95102
10408241,1.88443,2.00268,1.77777,1.77875
10408243,6.77054,6.63561,7.05011,6.87254
10408246,6.41065,5.98179,6.24787,5.93865
10408249,5.2893,5.42405,4.83681,5.0266
10408251,7.24963,7.04685,7.73215,7.7104
10408266,2.50522,2.62345,2.76781,2.49314
10408268,2.37874,2.27278,2.13346,2.00551
10408280,6.29738,6.43677,5.80383,5.94721
10408321,3.32627,3.2947,3.22093,3.18363
10408329,2.07861,2.20273,2.57706,2.1632
10408331,7.0107,7.01297,7.13485,7.00235
10408335,6.93002,6.99255,7.2739,7.23958
10408346,4.13181,4.42851,4.82085,4.62008
10408348,5.20828,5.1163,5.39914,5.19567
10408359,1.85726,1.92273,1.74388,2.18204
10408364,3.13889,3.44531,3.16504,3.28207
10408367,3.15309,3.03611,2.79227,3.11624
10408372,1.80387,1.67565,1.65561,1.61614
10408379,1.90335,1.94893,1.88,1.90335
10408386,1.75301,1.65325,1.69204,1.75109
10408395,2.26424,2.0962,2.05493,2.17548
10408402,2.30355,2.03312,1.86177,2.12981
10408412,1.84249,1.74668,1.71856,1.68898
10408420,1.90663,2.01782,1.86194,2.06157
10408429,1.64086,1.65037,1.56063,1.56152
10408436,2.11533,2.09036,2.17721,2.09539
10408444,1.77177,1.88062,1.7139,1.62731
10408450,3.79403,3.45419,3.3324,3.3324
10408455,5.94828,6.08572,5.90502,6.01147
10408475,4.63533,4.55453,4.73918,4.64311
10408477,4.17919,3.84533,4.23079,3.89085
10408485,1.96581,1.96581,1.94956,2.03541
10408487,7.1482,7.10811,7.16859,6.91066
10408490,5.63584,5.53048,5.83396,5.58269
10408519,3.2296,3.46951,3.17442,3.07874
10408523,3.96627,4.28198,4.1354,4.11401
10408525,2.28659,2.26794,1.95535,2.15091
10408529,3.68592,3.43867,3.85493,3.87708
10408531,3.94922,3.29939,3.77396,4.0721
10408541,2.02924,2.04466,2.14072,1.89394
10408543,2.43404,2.40497,2.36657,2.5447
10408555,6.34462,6.33027,5.8808,6.3332
10408557,4.86954,4.86916,6.95072,6.8098
10408565,1.82199,1.81417,1.66785,1.84502
10408572,2.4803,2.34273,2.12606,2.281
10408574,7.77644,7.72663,7.56425,7.83481
10408576,2.04747,1.9522,1.94664,2.03855
10408585,1.70537,1.87985,1.80844,1.71786
10408593,2.18116,2.38106,2.29821,2.21998
10408600,5.61628,5.01121,5.13366,4.97494
10408610,4.55281,4.41356,5.65307,5.2427
10408613,3.19249,3.36782,3.08208,3.1275
10408616,7.47579,7.43255,7.85518,7.73355
10408629,6.79341,6.76309,6.96375,6.93423
10408636,2.10027,2.65434,2.7362,2.34473
10408638,2.94446,2.81867,2.76017,2.62831
10408647,2.49765,2.59233,2.54748,2.60395
10408656,8.81115,9.04637,8.88861,8.73007
10408666,3.81977,3.81873,6.45067,5.93327
10408677,6.80286,6.76351,6.97141,6.75735
10408684,8.49764,8.57207,8.67143,8.57207
10408687,7.80621,8.051,8.07936,7.79409
10408689,10.1018,10.1437,10.0554,10.0603
10408693,4.23272,3.00781,2.81754,2.82385
10408709,8.1353,8.16913,8.3979,8.26049
10408723,2.13339,2.16588,2.23837,2.30089
10408739,4.73002,4.99372,4.50215,4.89543
10408741,8.18758,8.07481,8.40827,8.41379
10408755,5.91851,5.99788,6.13752,6.05635
10408762,5.8868,5.67665,6.27791,5.9992
10408767,5.59357,5.61045,5.76697,5.43176
10408780,1.91394,2.23318,2.04058,2.04058
10408787,2.30641,2.16986,1.94674,2.17993
10408789,2.88475,2.67137,2.7409,3.0423
10408798,3.01562,2.73838,2.73838,2.60245
10408810,2.84903,3.00863,2.98529,3.03449
10408812,2.51531,2.23006,2.14148,2.42855
10408828,2.78206,2.80791,2.77664,2.79831
10408838,9.97137,10.1243,9.63275,9.50092
10408848,3.83715,3.73896,3.6968,3.90651
10408850,4.23211,3.95448,4.37329,4.35143
10408861,8.20564,8.25156,8.41587,8.39879
10408870,3.86721,4.02151,4.54461,3.87303
10408879,4.00848,3.9386,3.68746,3.75101
10408882,6.1953,6.21992,6.69929,6.44007
10408898,3.00036,2.85474,3.27471,3.21041
10408900,3.10061,3.3441,3.01885,2.91207
10408902,6.20801,6.2689,6.27592,6.15417
10408915,6.56671,6.71943,6.63401,6.50639
10408926,1.55331,1.57839,1.50961,1.4856
10408928,5.46872,5.35851,6.23166,6.19036
10408932,2.61422,2.42201,2.64722,2.73838
10408935,5.94662,6.25896,6.0227,5.6066
10408937,5.41993,5.27564,5.36001,5.02732
10408947,2.49936,2.45648,2.36596,2.31497
10408950,2.76055,2.74284,2.74958,2.97351
10408952,6.31729,6.35466,6.54092,6.42822
10408975,4.96906,5.08382,5.07074,5.05795
10409014,5.41388,5.59559,5.75648,5.90505
10409016,5.77494,6.06271,5.56577,5.87417
10409021,9.62437,9.78914,9.48758,9.34868
10409031,6.3869,6.30991,6.52841,6.26693
10409044,2.77508,3.11477,3.06434,3.02566
10409053,4.97834,4.58857,4.90463,4.82104
10409059,3.04067,3.06541,2.79681,2.90202
10409061,2.8546,2.73097,3.29525,2.75274
10409063,2.34333,2.41531,2.38989,2.62979
10409065,3.36429,3.51055,3.25119,3.34523
10409076,5.45862,5.39886,5.57951,5.37277
10409099,8.301,8.13158,8.22533,8.06768
10409118,4.09178,3.9797,3.84864,3.98356
10409152,5.66131,5.66815,5.42666,5.53985
10409162,2.76067,2.67571,2.6472,2.59887
10409170,3.33398,3.38956,3.28037,3.33398
10409190,1.95566,1.81448,1.76849,1.7382
10409200,10.6979,10.7033,10.7757,10.732
10409202,4.07956,4.11081,5.87411,5.36599
10409204,5.14009,5.43934,5.44738,5.27123
10409206,3.33756,3.13194,3.08509,3.08922
10409208,1.90759,1.67278,1.69757,1.83486
10409212,2.54767,2.32088,2.49002,2.54023
10409214,2.05535,1.93453,1.85679,2.0254
10409216,2.05535,1.93453,1.85679,2.0254
10409218,3.04917,3.222,3.08104,3.32617
10409220,9.19741,9.00657,9.04044,9.02918
10409222,2.81061,2.68847,2.34261,2.84508
10409236,3.65611,3.61742,3.39678,3.57984
10409240,3.22013,3.1653,3.25147,3.32627
10409259,5.13221,4.8052,5.45006,5.48437
10409261,3.25745,3.80743,3.38443,3.77872
10409265,7.21831,7.27926,7.36378,7.23239
10409276,2.16983,2.30007,2.36243,2.36971
10409278,6.26675,6.03662,7.21498,7.02428
10409282,3.76967,3.84612,3.40617,3.59939
10409294,7.0138,6.93859,7.11077,7.08802
10409311,2.17815,2.29247,2.28633,2.31984
10409314,3.68768,3.6151,3.51472,3.71066
10409319,4.16446,4.30089,4.03177,4.07492
10409322,6.91335,6.75729,6.89727,6.86688
10409330,6.83665,6.57654,6.84312,6.92435
10409338,7.24126,6.93946,6.93162,6.92696
10409345,7.00954,7.0057,6.96619,6.86884
10409352,5.95123,5.87664,5.94483,6.018
10409365,2.72344,2.48037,2.58887,2.69065
10409369,3.79598,4.14748,3.95823,3.88824
10409376,3.24704,3.2435,3.4266,3.49217
10409396,5.50377,5.58837,5.45957,5.52807
10409414,7.08244,6.95009,7.17549,7.15929
10409424,3.36881,3.26605,3.36127,3.38389
10409434,8.28307,8.22774,8.29687,8.24512
10409445,3.22109,3.30581,3.04299,3.34427
10409449,9.21801,9.2605,9.22265,9.172
10409464,4.36935,4.23836,4.05676,4.22576
10409486,4.39897,3.93783,4.08053,4.22932
10409502,4.20392,4.2108,4.07222,4.15727
10409508,6.02844,5.96904,6.06869,5.77934
10409526,5.02805,5.03652,4.90934,4.96932
10409539,2.85812,2.89808,2.76246,2.72815
10409541,2.08389,2.14444,2.04019,1.99356
10409543,3.05827,3.14806,3.0352,3.06173
10409545,1.92077,2.06922,1.90877,2.13368
10409547,3.08463,2.82486,2.4511,2.74674
10409551,3.53987,3.95876,3.58855,3.98697
10409557,7.13196,7.14037,7.37431,7.10461
10409567,3.5649,3.62586,3.39272,3.45748
10409575,3.06678,2.94722,2.85317,2.93779
10409579,3.83565,3.72473,3.63325,3.83198
10409586,2.51316,2.31433,2.37488,2.37488
10409592,8.63293,8.79483,8.917,8.80281
10409599,3.88822,3.88135,3.72342,4.01708
10409602,3.43817,3.18272,2.98083,3.16897
10409616,3.21805,3.38632,2.916,3.39572
10409629,4.96205,4.99379,4.97745,5.11642
10409643,5.64676,5.37658,5.43298,5.37261
10409645,7.7506,7.80619,8.014,7.96277
10409660,4.3921,4.60455,5.05171,4.03235
10409666,2.23007,2.03817,2.19499,2.4722
10409684,6.17552,6.05893,5.90402,5.80943
10409689,9.74282,9.87105,9.8792,9.81847
10409709,3.83185,3.98494,4.05305,4.02471
10409711,3.68159,3.36881,3.28373,3.18057
10409713,2.28812,2.37531,2.26011,2.32321
10409734,2.30242,2.12913,2.15623,2.25681
10409737,4.65171,4.42207,5.83655,5.43964
10409767,3.49289,3.07855,3.07806,3.0737
10409779,2.79247,2.78602,2.76237,2.76666
10409786,2.6158,2.71549,2.60981,2.71019
10409790,2.71986,2.6003,2.61449,2.96009
10409796,2.33353,2.5544,2.18349,2.37555
10409799,7.0634,7.08456,7.05181,7.07588
10409804,7.58819,7.51168,7.73343,7.62261
10409833,5.94022,5.88269,5.64781,5.55974
10409840,2.27728,2.19693,2.02529,2.28266
10409848,3.06973,2.81463,2.62392,3.06826
10409857,2.21994,2.53033,2.36456,2.4833
10409866,3.84891,4.01113,3.92865,3.98347
10409869,1.48124,1.71602,1.66981,1.6551
10409876,2.76746,2.47858,2.1743,2.44959
10409881,2.32676,2.11584,2.22579,2.15957
10409887,1.94901,2.08379,2.03017,2.10284
10409896,1.82978,1.72686,1.71867,1.72861
10409905,2.16956,2.24509,2.12951,2.15402
10409915,1.89643,2.10916,1.81327,2.01164
10409924,1.64127,1.52179,1.48465,1.58987
10409934,2.40125,2.07843,2.05904,2.22701
10409943,2.13156,1.95534,1.80056,1.68648
10409955,2.68136,2.4837,2.22722,2.41499
10409966,2.35641,2.30645,2.25059,2.29897
10409968,9.51443,9.52789,9.23486,9.21167
10409970,2.7819,2.78996,3.05127,2.85314
10409978,2.11071,2.11523,2.15057,2.06698
10409986,7.11746,7.12385,7.08261,7.03695
10409988,3.41397,3.74195,3.99667,3.53219
10409990,2.52704,2.43884,2.38908,2.61936
10409992,2.41546,2.96729,1.98605,2.70083
10409994,1.82103,1.80641,1.79295,1.81717
10409999,3.4931,3.54768,3.42931,3.41464
10410007,11.2485,11.2225,11.1465,11.0555
10410016,3.07478,3.01187,2.85487,2.88337
10410039,6.56609,6.553,6.36284,6.25447
10410063,9.06099,9.05703,8.82332,8.72536
10410065,2.13687,2.36651,2.22028,2.2684
10410078,7.5077,7.51107,7.56117,7.51495
10410092,6.15329,6.19313,6.5414,6.23911
10410099,6.6628,6.81793,6.47307,6.49546
10410115,6.5028,6.53847,6.6701,6.22693
10410124,9.32152,9.38702,8.49454,8.41282
10410134,3.24172,3.24189,3.04592,3.06313
10410136,2.32133,2.28943,2.58908,2.17072
10410138,2.15566,2.03561,1.96843,1.94582
10410148,3.03243,3.02567,2.99126,3.02142
10410150,1.91979,2.15498,2.04652,2.11052
10410152,2.04316,2.09888,2.00424,2.03095
10410164,2.88684,3.05367,2.9312,3.30561
10410166,2.42203,2.61747,2.18796,2.5608
10410168,3.30782,2.83013,2.82564,2.89861
10410173,6.06378,6.03823,6.20806,6.28937
10410187,1.79878,1.80212,1.72037,1.79076
10410204,2.05323,2.05412,2.04417,2.07224
10410207,5.43602,5.55028,5.76521,5.41791
10410209,5.53424,5.36292,5.32425,5.46787
10410211,1.47135,1.54526,1.56928,1.47263
10410214,1.36241,1.15461,1.21531,1.2291
10410216,2.20853,2.28967,2.25731,2.25731
10410221,1.78434,1.88028,1.92301,1.77891
10410224,2.57658,2.62956,2.56196,2.61328
10410235,2.99999,3.14951,2.79265,2.88596
10410237,2.20422,2.17553,2.14764,2.14715
10410244,2.00833,1.93336,2.08287,1.90775
10410248,1.76607,1.775,1.85355,1.76988
10410252,2.08738,1.97426,2.06957,2.14372
10410254,1.87246,1.8072,1.8072,1.8072
10410259,9.54288,9.7182,9.88258,9.78106
10410264,5.65897,5.91664,5.76047,5.90075
10410273,3.57734,3.56173,3.69275,3.42753
10410279,3.36169,3.18004,3.37212,3.3614
10410287,3.37677,2.99732,3.33442,3.28319
10410291,4.03999,4.3873,4.77584,4.00437
10410295,3.22479,3.22198,3.49881,3.68454
10410302,2.84542,2.88248,2.95058,2.78375
10410309,2.10234,2.04061,1.99924,2.09204
10410311,2.69222,2.66634,2.8507,2.76488
10410317,2.91823,2.67382,2.89855,3.52923
10410321,2.78665,2.48812,2.63842,2.46373
10410328,2.40186,2.70843,2.47855,2.35817
10410332,3.16567,3.37596,3.34853,3.50652
10410341,3.96598,3.50058,4.02564,4.00754
10410345,3.07136,3.01559,3.08668,3.0047
10410351,3.66263,3.96445,3.90295,3.35244
10410355,5.79667,5.88116,5.6975,5.84383
10410362,2.20985,2.34482,2.78793,2.64345
10410364,1.76686,1.83303,1.82006,1.7554
10410366,4.00194,4.22651,4.01248,3.96969
10410370,3.48168,3.72635,3.7712,3.75084
10410375,2.45301,2.46733,2.5314,2.25347
10410380,1.82137,2.06318,1.85574,1.88562
10410386,1.73547,1.69851,1.90202,1.52759
10410388,1.73547,1.69851,1.90202,1.52759
10410390,2.33596,2.58859,2.45647,2.60604
10410393,4.93524,4.9419,4.81453,4.75054
10410408,3.2706,3.17065,2.98052,3.23608
10410435,6.04449,6.04737,6.21728,6.0122
10410449,3.18106,3.14286,2.96599,3.09511
10410452,7.54178,7.54351,6.89479,6.80913
10410460,3.93042,3.83304,4.02114,4.19995
10410463,1.65798,1.79325,1.77829,1.77747
10410465,5.58117,5.7167,5.66553,5.51788
10410475,7.43469,7.52872,7.23985,7.23358
10410477,3.4017,3.20037,3.17048,3.30909
10410501,4.24612,4.4067,4.16402,4.16851
10410506,9.86041,9.92281,9.8523,9.65151
10410508,7.36278,7.31952,7.23485,7.27161
10410513,3.04698,2.63783,2.68726,2.73476
10410530,2.31452,2.41236,2.21458,2.39591
10410547,2.6328,2.75198,2.56193,2.85381
10410560,3.50225,3.35491,3.50284,3.39249
10410576,2.33418,2.39137,2.59343,2.57372
10410590,5.9037,5.94212,6.27334,6.10261
10410604,2.45642,2.4543,2.4543,2.49782
10410617,6.96586,6.98229,6.82002,6.75517
10410625,9.65185,9.63977,9.8307,9.79396
10410641,3.69441,3.81446,3.76274,3.66371
10410644,3.66041,3.37542,4.18466,3.82116
10410650,5.70125,5.86084,6.38652,5.84752
10410654,5.50219,5.93986,5.72779,5.89119
10410656,6.62043,6.63061,6.69712,6.68748
10410687,2.34848,2.53203,2.28097,2.54071
10410690,3.34188,3.06253,3.01874,3.39845
10410695,5.26645,5.29062,5.18062,5.26692
10410709,4.98711,5.09951,4.98612,5.04773
10410716,2.51336,2.53525,2.50175,2.54601
10410721,4.04815,4.1208,4.29445,4.03467
10410731,2.10513,2.06948,2.03091,2.10839
10410741,5.48836,5.58409,4.98682,5.41028
10410743,2.52025,2.50073,2.47026,2.2531
10410756,3.16515,3.01539,2.85215,3.01539
10410766,3.12371,3.1648,3.12752,3.35676
10410772,8.85054,8.88618,8.83191,8.58965
10410774,3.05315,3.06878,2.65469,3.23419
10410776,2.92861,2.83388,3.10363,2.65405
10410778,2.31554,2.26044,2.36181,2.42957
10410877,3.87875,3.91343,4.61755,4.17397
10410887,10.7427,10.8549,10.8705,10.7869
10410889,1.96455,2.27643,2.15997,2.12628
10410892,5.92508,6.17334,6.51566,6.14519
10410919,1.61549,1.81854,1.7519,1.57752
10410921,8.13903,8.07338,8.35076,8.30237
10410925,1.44745,1.84633,1.99439,1.8757
10410927,2.73021,3.08087,3.74782,2.82905
10410929,4.7777,4.72047,4.88649,4.84798
10410931,2.84304,2.59262,2.48203,2.35887
10410947,5.40128,5.33491,6.14087,5.9606
10410955,1.98704,1.86478,1.94907,1.99964
10410959,4.56376,4.82428,4.76895,4.84458
10410970,9.70201,9.81792,9.86409,9.7764
10410973,2.14185,1.98879,1.8463,1.98879
10410975,5.95623,6.13756,6.3814,6.2733
10410984,2.52153,2.6055,2.71397,2.66467
10410995,2.31311,2.24015,2.12367,2.22837
10411019,5.61411,5.64164,5.68242,5.65268
10411052,4.69485,4.82029,4.85362,4.74598
10411059,4.18368,4.17631,4.80114,4.48466
10411078,2.60785,2.65193,2.1864,2.53738
10411082,3.06141,3.1165,2.99974,3.12484
10411105,3.12561,3.11378,2.92476,3.33493
10411107,3.05476,3.12942,2.98481,3.34505
10411119,6.04799,6.02697,6.06099,6.0029
10411126,5.00808,5.05907,5.1121,5.1121
10411142,6.89171,7.20278,6.22812,6.45504
10411147,9.85838,9.94234,9.58582,9.57738
10411156,7.1641,7.33122,7.08309,6.93405
10411167,2.8898,3.24768,3.06078,2.75913
10411169,3.36624,3.47482,3.35049,3.28723
10411171,2.84381,2.76012,2.67982,2.87804
10411199,5.87385,5.81095,6.0379,5.81547
10411215,2.4754,2.57819,2.39081,2.57226
10411223,2.56699,2.48016,2.31228,2.40684
10411226,2.9088,2.83376,2.78703,2.74473
10411229,5.31679,5.40869,5.46096,5.38492
10411235,9.00903,9.04842,8.99372,8.89879
10411272,2.72933,2.89257,2.83913,2.81429
10411274,2.4912,2.70061,2.53394,2.50091
10411287,6.97308,7.11356,7.30132,7.05083
10411290,2.61069,2.718,2.52998,2.74295
10411306,4.26268,4.26263,4.33125,4.28103
10411332,7.49295,7.45629,9.09896,9.05875
10411353,3.284,3.30867,3.25073,3.45348
10411359,5.07791,4.63816,4.41361,4.14202
10411363,7.73962,7.72597,7.86266,7.73704
10411373,5.25091,5.12146,5.10275,4.69966
10411390,2.70274,2.79759,2.70274,2.67717
10411393,10.4977,10.5113,10.2351,10.2553
10411395,3.66761,3.57227,3.31024,3.32993
10411432,5.4404,5.08417,5.35416,5.43388
10411448,8.30733,8.4172,8.38888,8.49586
10411452,11.8174,11.7567,11.7522,11.7974
10411454,5.86704,5.76346,6.01763,5.84216
10411456,2.35341,2.34907,2.21425,2.20313
10411459,3.12642,3.19846,3.18499,3.02907
10411464,6.67832,6.70508,6.89878,6.75229
10411491,7.0945,7.22981,7.2522,6.98859
10411502,2.556,2.53732,2.25899,2.55202
10411506,2.08791,1.94565,1.98608,2.09924
10411508,5.70093,5.74968,5.88658,5.76761
10411519,3.04196,2.98978,2.79171,2.91411
10411527,3.5812,3.75572,3.37315,3.58271
10411532,7.22177,7.23132,7.30269,7.27905
10411552,5.52441,5.76425,5.98751,5.82724
10411593,5.258,5.28483,4.91254,5.25475
10411595,3.4659,3.4953,4.04036,3.92069
10411609,7.72452,7.80883,7.70366,7.94429
10411611,2.36534,2.12434,2.3296,2.31985
10411622,2.21388,2.2014,2.31819,2.28524
10411633,2.49973,2.42591,2.76967,2.76207
10411646,4.71768,4.56836,4.81516,4.76372
10411668,5.9286,5.94732,5.14257,5.42123
10411680,5.02995,4.94842,4.93205,4.85673
10411690,5.15712,5.0496,5.35255,5.22527
10411709,4.48766,4.7777,4.62064,4.97617
10411711,4.89386,4.90854,5.32963,5.03679
10411722,2.52662,2.71053,2.95892,2.76851
10411728,2.15076,2.16068,1.99881,2.30939
10411739,3.8456,3.20369,2.89583,2.78707
10411751,6.72755,6.79188,7.10259,6.95417
10411774,2.58878,2.34252,2.29831,2.65677
10411776,7.63574,7.58664,7.5282,7.3361
10411780,2.54639,2.41032,2.6123,2.66409
10411782,7.27595,7.48745,8.04313,8.01625
10411804,4.1636,4.17757,4.35983,4.14452
10411839,6.34401,6.50197,6.52793,6.33789
10411853,7.95952,7.98478,7.99023,7.88677
10411882,6.09885,6.06155,6.35318,6.26405
10411899,6.65925,6.79316,6.8505,6.79529
10411915,5.42683,5.64491,5.80576,5.77022
10411927,4.59538,4.60919,4.62509,4.60919
10411945,2.64802,2.88902,2.71602,2.58896
10411949,3.57962,3.60797,3.48919,3.57358
10411958,3.00808,2.99276,3.01834,3.02687
10411970,1.91357,1.75429,1.861,1.85312
10411972,3.08959,3.08959,3.05072,3.0692
10411974,6.10051,6.11408,6.24285,6.31813
10412011,4.71864,4.76286,4.83911,4.57115
10412036,5.36071,5.73908,6.18668,5.49383
