ensembl_gene_id,gene_biotype
ENSG00000259897,unprocessed_pseudogene
ENSG00000259899,antisense
ENSG00000259900,protein_coding
ENSG00000259904,processed_pseudogene
ENSG00000259905,lincRNA
ENSG00000259906,lincRNA
ENSG00000259907,lincRNA
ENSG00000259909,unprocessed_pseudogene
ENSG00000259910,antisense
ENSG00000259912,lincRNA
ENSG00000259914,antisense
ENSG00000259915,lincRNA
ENSG00000259917,unprocessed_pseudogene
ENSG00000259918,processed_pseudogene
ENSG00000259920,lincRNA
ENSG00000259921,sense_intronic
ENSG00000259922,processed_pseudogene
ENSG00000259923,processed_transcript
ENSG00000259924,processed_pseudogene
ENSG00000259925,lincRNA
ENSG00000259926,sense_intronic
ENSG00000259928,lincRNA
ENSG00000259929,lincRNA
ENSG00000259931,processed_pseudogene
ENSG00000259932,sense_intronic
ENSG00000259933,sense_overlapping
ENSG00000259934,processed_pseudogene
ENSG00000259935,sense_intronic
ENSG00000259937,sense_intronic
ENSG00000259939,antisense
ENSG00000259940,antisense
ENSG00000259941,lincRNA
ENSG00000259943,antisense
ENSG00000259944,lincRNA
ENSG00000259945,antisense
ENSG00000259946,lincRNA
ENSG00000259947,lincRNA
ENSG00000259948,processed_pseudogene
ENSG00000259950,processed_pseudogene
ENSG00000259952,antisense
ENSG00000259953,sense_overlapping
ENSG00000259954,antisense
ENSG00000259955,antisense
ENSG00000259959,lincRNA
ENSG00000259961,antisense
ENSG00000259962,unprocessed_pseudogene
ENSG00000259963,processed_pseudogene
ENSG00000259964,antisense
ENSG00000259966,transcribed_unprocessed_pseudogene
ENSG00000259967,lincRNA
ENSG00000259968,lincRNA
ENSG00000259969,sense_overlapping
ENSG00000259970,processed_transcript
ENSG00000259972,processed_transcript
ENSG00000259974,lincRNA
ENSG00000259976,3prime_overlapping_ncRNA
ENSG00000259977,lincRNA
ENSG00000259978,processed_pseudogene
ENSG00000259979,processed_pseudogene
ENSG00000259981,lincRNA
ENSG00000259982,processed_pseudogene
ENSG00000259983,transcribed_processed_pseudogene
ENSG00000259984,unprocessed_pseudogene
ENSG00000259985,antisense
ENSG00000259986,antisense
ENSG00000259987,processed_pseudogene
ENSG00000259989,lincRNA
ENSG00000259990,unprocessed_pseudogene
ENSG00000259992,processed_transcript
ENSG00000259993,processed_pseudogene
ENSG00000259994,sense_overlapping
ENSG00000259995,lincRNA
ENSG00000259996,processed_pseudogene
ENSG00000259997,IG_V_pseudogene
ENSG00000259998,lincRNA
ENSG00000259999,sense_intronic
ENSG00000260000,antisense
ENSG00000260001,protein_coding
ENSG00000260003,lincRNA
ENSG00000260004,lincRNA
ENSG00000260005,antisense
ENSG00000260007,protein_coding
ENSG00000260008,lincRNA
ENSG00000260009,lincRNA
ENSG00000260010,processed_pseudogene
ENSG00000260011,lincRNA
ENSG00000260012,processed_pseudogene
ENSG00000260014,processed_pseudogene
ENSG00000260015,sense_intronic
ENSG00000260017,antisense
ENSG00000260018,antisense
ENSG00000260019,lincRNA
ENSG00000260021,antisense
ENSG00000260022,antisense
ENSG00000260024,processed_pseudogene
ENSG00000260025,lincRNA
ENSG00000260026,lincRNA
ENSG00000260027,protein_coding
ENSG00000260029,antisense
ENSG00000260030,lincRNA
ENSG00000260031,processed_pseudogene
ENSG00000260032,lincRNA
ENSG00000260033,processed_pseudogene
ENSG00000260034,antisense
ENSG00000260035,sense_intronic
ENSG00000260036,processed_pseudogene
ENSG00000260037,antisense
ENSG00000260038,sense_intronic
ENSG00000260041,lincRNA
ENSG00000260042,lincRNA
ENSG00000260046,lincRNA
ENSG00000260047,unprocessed_pseudogene
ENSG00000260048,IG_V_pseudogene
ENSG00000260051,antisense
ENSG00000260052,lincRNA
ENSG00000260053,processed_pseudogene
ENSG00000260057,lincRNA
ENSG00000260058,lincRNA
ENSG00000260059,lincRNA
ENSG00000260060,antisense
ENSG00000260062,transcribed_unprocessed_pseudogene
ENSG00000260063,antisense
ENSG00000260064,sense_intronic
ENSG00000260066,lincRNA
ENSG00000260067,processed_pseudogene
ENSG00000260068,processed_pseudogene
ENSG00000260070,antisense
ENSG00000260071,lincRNA
ENSG00000260072,lincRNA
ENSG00000260073,lincRNA
ENSG00000260075,unprocessed_pseudogene
ENSG00000260077,lincRNA
ENSG00000260078,transcribed_unprocessed_pseudogene
ENSG00000260081,transcribed_processed_pseudogene
ENSG00000260082,processed_pseudogene
ENSG00000260083,antisense
ENSG00000260084,antisense
ENSG00000260086,lincRNA
ENSG00000260087,processed_pseudogene
ENSG00000260088,lincRNA
ENSG00000260089,processed_pseudogene
ENSG00000260090,lincRNA
ENSG00000260091,lincRNA
ENSG00000260092,protein_coding
ENSG00000260093,antisense
ENSG00000260094,lincRNA
ENSG00000260095,antisense
ENSG00000260096,unprocessed_pseudogene
ENSG00000260100,lincRNA
ENSG00000260101,lincRNA
ENSG00000260102,lincRNA
ENSG00000260103,transcribed_processed_pseudogene
ENSG00000260104,unprocessed_pseudogene
ENSG00000260105,transcribed_unprocessed_pseudogene
ENSG00000260107,lincRNA
ENSG00000260108,3prime_overlapping_ncRNA
ENSG00000260109,unprocessed_pseudogene
ENSG00000260111,antisense
ENSG00000260112,processed_pseudogene
ENSG00000260113,processed_pseudogene
ENSG00000260115,antisense
ENSG00000260118,lincRNA
ENSG00000260120,lincRNA
ENSG00000260121,antisense
ENSG00000260122,lincRNA
ENSG00000260123,lincRNA
ENSG00000260125,antisense
ENSG00000260126,lincRNA
ENSG00000260128,transcribed_unprocessed_pseudogene
ENSG00000260131,antisense
ENSG00000260132,antisense
ENSG00000260133,unprocessed_pseudogene
ENSG00000260134,processed_pseudogene
ENSG00000260135,lincRNA
ENSG00000260136,lincRNA
ENSG00000260137,lincRNA
ENSG00000260139,transcribed_unprocessed_pseudogene
ENSG00000260141,lincRNA
ENSG00000260142,lincRNA
ENSG00000260144,unprocessed_pseudogene
ENSG00000260145,antisense
ENSG00000260146,processed_pseudogene
ENSG00000260147,processed_pseudogene
ENSG00000260148,antisense
ENSG00000260151,lincRNA
ENSG00000260152,processed_pseudogene
ENSG00000260153,processed_pseudogene
ENSG00000260156,antisense
ENSG00000260158,lincRNA
ENSG00000260159,unprocessed_pseudogene
ENSG00000260160,sense_overlapping
ENSG00000260161,processed_pseudogene
ENSG00000260162,lincRNA
ENSG00000260163,lincRNA
ENSG00000260165,unprocessed_pseudogene
ENSG00000260166,lincRNA
ENSG00000260167,antisense
ENSG00000260170,protein_coding
ENSG00000260171,lincRNA
ENSG00000260172,lincRNA
ENSG00000260173,antisense
ENSG00000260174,processed_pseudogene
ENSG00000260176,lincRNA
ENSG00000260177,lincRNA
ENSG00000260179,lincRNA
ENSG00000260182,sense_intronic
ENSG00000260183,antisense
ENSG00000260184,processed_pseudogene
ENSG00000260185,antisense
ENSG00000260186,lincRNA
ENSG00000260187,transcribed_processed_pseudogene
ENSG00000260188,antisense
ENSG00000260190,sense_overlapping
ENSG00000260192,lincRNA
ENSG00000260193,lincRNA
ENSG00000260194,antisense
ENSG00000260196,antisense
ENSG00000260197,lincRNA
ENSG00000260198,sense_intronic
ENSG00000260201,lincRNA
ENSG00000260202,lincRNA
ENSG00000260205,lincRNA
ENSG00000260206,antisense
ENSG00000260207,processed_pseudogene
ENSG00000260209,lincRNA
ENSG00000260211,processed_pseudogene
ENSG00000260212,unprocessed_pseudogene
ENSG00000260213,antisense
ENSG00000260217,lincRNA
ENSG00000260218,processed_pseudogene
ENSG00000260219,lincRNA
ENSG00000260223,lincRNA
ENSG00000260224,processed_pseudogene
ENSG00000260228,antisense
ENSG00000260229,processed_pseudogene
ENSG00000260230,protein_coding
ENSG00000260231,bidirectional_promoter_lncRNA
ENSG00000260232,lincRNA
ENSG00000260233,processed_transcript
ENSG00000260234,protein_coding
ENSG00000260235,antisense
ENSG00000260236,antisense
ENSG00000260237,lincRNA
ENSG00000260238,protein_coding
ENSG00000260239,lincRNA
ENSG00000260240,transcribed_processed_pseudogene
ENSG00000260242,lincRNA
ENSG00000260244,sense_overlapping
ENSG00000260246,antisense
ENSG00000260247,processed_pseudogene
ENSG00000260249,antisense
ENSG00000260251,unprocessed_pseudogene
ENSG00000260252,antisense
ENSG00000260253,sense_overlapping
ENSG00000260254,lincRNA
ENSG00000260255,processed_pseudogene
ENSG00000260256,lincRNA
ENSG00000260257,lincRNA
ENSG00000260258,transcribed_processed_pseudogene
ENSG00000260259,lincRNA
ENSG00000260260,lincRNA
ENSG00000260261,transcribed_unprocessed_pseudogene
ENSG00000260262,lincRNA
ENSG00000260264,lincRNA
ENSG00000260265,lincRNA
ENSG00000260266,transcribed_processed_pseudogene
ENSG00000260267,antisense
ENSG00000260268,lincRNA
ENSG00000260269,processed_transcript
ENSG00000260271,lincRNA
ENSG00000260272,protein_coding
ENSG00000260273,antisense
ENSG00000260274,lincRNA
ENSG00000260275,processed_pseudogene
ENSG00000260276,antisense
ENSG00000260277,antisense
ENSG00000260278,antisense
ENSG00000260279,antisense
ENSG00000260280,processed_transcript
ENSG00000260281,antisense
ENSG00000260282,processed_pseudogene
ENSG00000260284,unprocessed_pseudogene
ENSG00000260285,antisense
ENSG00000260286,protein_coding
ENSG00000260288,processed_transcript
ENSG00000260289,lincRNA
ENSG00000260290,processed_pseudogene
ENSG00000260291,unprocessed_pseudogene
ENSG00000260293,sense_intronic
ENSG00000260296,sense_overlapping
ENSG00000260298,transcribed_processed_pseudogene
ENSG00000260300,protein_coding
ENSG00000260302,lincRNA
ENSG00000260303,lincRNA
ENSG00000260304,antisense
ENSG00000260305,lincRNA
ENSG00000260306,lincRNA
ENSG00000260307,processed_pseudogene
ENSG00000260308,processed_pseudogene
ENSG00000260310,sense_intronic
ENSG00000260311,lincRNA
ENSG00000260312,lincRNA
ENSG00000260316,sense_intronic
ENSG00000260317,lincRNA
ENSG00000260318,processed_pseudogene
ENSG00000260322,lincRNA
ENSG00000260326,processed_pseudogene
ENSG00000260327,processed_pseudogene
ENSG00000260328,lincRNA
ENSG00000260329,antisense
ENSG00000260331,lincRNA
ENSG00000260332,processed_pseudogene
ENSG00000260335,unprocessed_pseudogene
ENSG00000260337,processed_transcript
ENSG00000260338,antisense
ENSG00000260339,antisense
ENSG00000260340,lincRNA
ENSG00000260341,processed_pseudogene
ENSG00000260342,protein_coding
ENSG00000260343,lincRNA
ENSG00000260344,processed_pseudogene
ENSG00000260345,processed_transcript
ENSG00000260347,processed_pseudogene
ENSG00000260349,antisense
ENSG00000260350,antisense
ENSG00000260351,antisense
ENSG00000260352,antisense
ENSG00000260357,transcribed_unprocessed_pseudogene
ENSG00000260360,lincRNA
ENSG00000260361,sense_intronic
ENSG00000260362,lincRNA
ENSG00000260364,lincRNA
ENSG00000260366,sense_overlapping
ENSG00000260367,antisense
ENSG00000260368,sense_overlapping
ENSG00000260369,lincRNA
ENSG00000260371,protein_coding
ENSG00000260372,antisense
ENSG00000260375,unprocessed_pseudogene
ENSG00000260377,lincRNA
ENSG00000260378,antisense
ENSG00000260379,processed_pseudogene
ENSG00000260381,antisense
ENSG00000260382,processed_pseudogene
ENSG00000260385,lincRNA
ENSG00000260387,lincRNA
ENSG00000260388,lincRNA
ENSG00000260389,transcribed_processed_pseudogene
ENSG00000260390,lincRNA
ENSG00000260391,sense_overlapping
ENSG00000260392,lincRNA
ENSG00000260393,lincRNA
ENSG00000260394,antisense
ENSG00000260395,processed_pseudogene
ENSG00000260398,sense_overlapping
ENSG00000260399,unprocessed_pseudogene
ENSG00000260400,sense_overlapping
ENSG00000260401,sense_overlapping
ENSG00000260402,lincRNA
ENSG00000260403,antisense
ENSG00000260404,transcribed_unprocessed_pseudogene
ENSG00000260405,processed_pseudogene
ENSG00000260406,antisense
ENSG00000260409,lincRNA
ENSG00000260410,processed_pseudogene
ENSG00000260412,sense_overlapping
ENSG00000260413,transcribed_unprocessed_pseudogene
ENSG00000260414,processed_pseudogene
ENSG00000260416,lincRNA
ENSG00000260417,lincRNA
ENSG00000260418,lincRNA
ENSG00000260419,antisense
ENSG00000260420,lincRNA
ENSG00000260422,lincRNA
ENSG00000260423,lincRNA
ENSG00000260425,antisense
ENSG00000260426,sense_overlapping
ENSG00000260427,processed_pseudogene
ENSG00000260430,lincRNA
ENSG00000260431,processed_pseudogene
ENSG00000260433,processed_transcript
ENSG00000260436,antisense
ENSG00000260438,processed_pseudogene
ENSG00000260439,antisense
ENSG00000260440,lincRNA
ENSG00000260441,antisense
ENSG00000260442,antisense
ENSG00000260443,processed_pseudogene
ENSG00000260444,unprocessed_pseudogene
ENSG00000260445,unprocessed_pseudogene
ENSG00000260447,antisense
ENSG00000260448,bidirectional_promoter_lncRNA
ENSG00000260450,lincRNA
ENSG00000260451,processed_pseudogene
ENSG00000260452,processed_pseudogene
ENSG00000260454,lincRNA
ENSG00000260455,lincRNA
ENSG00000260456,protein_coding
ENSG00000260457,lincRNA
ENSG00000260459,processed_pseudogene
ENSG00000260460,lincRNA
ENSG00000260461,sense_overlapping
ENSG00000260464,bidirectional_promoter_lncRNA
ENSG00000260465,antisense
ENSG00000260466,antisense
ENSG00000260467,antisense
ENSG00000260468,lincRNA
ENSG00000260469,lincRNA
ENSG00000260470,lincRNA
ENSG00000260471,processed_pseudogene
ENSG00000260472,processed_pseudogene
ENSG00000260473,lincRNA
ENSG00000260475,lincRNA
ENSG00000260476,lincRNA
ENSG00000260477,antisense
ENSG00000260478,lincRNA
ENSG00000260479,sense_intronic
ENSG00000260480,processed_pseudogene
ENSG00000260482,3prime_overlapping_ncRNA
ENSG00000260483,processed_pseudogene
ENSG00000260484,lincRNA
ENSG00000260487,antisense
ENSG00000260488,antisense
ENSG00000260490,processed_pseudogene
ENSG00000260492,lincRNA
ENSG00000260493,antisense
ENSG00000260494,unprocessed_pseudogene
ENSG00000260495,antisense
ENSG00000260496,lincRNA
ENSG00000260497,processed_pseudogene
ENSG00000260498,lincRNA
ENSG00000260500,antisense
ENSG00000260504,lincRNA
ENSG00000260505,lincRNA
ENSG00000260507,lincRNA
ENSG00000260509,lincRNA
ENSG00000260510,antisense
ENSG00000260511,sense_intronic
ENSG00000260514,processed_pseudogene
ENSG00000260515,lincRNA
ENSG00000260516,unprocessed_pseudogene
ENSG00000260517,lincRNA
ENSG00000260518,transcribed_unprocessed_pseudogene
ENSG00000260519,antisense
ENSG00000260520,antisense
ENSG00000260522,processed_pseudogene
ENSG00000260524,unprocessed_pseudogene
ENSG00000260525,unprocessed_pseudogene
ENSG00000260526,antisense
ENSG00000260528,lincRNA
ENSG00000260530,antisense
ENSG00000260532,lincRNA
ENSG00000260534,sense_overlapping
ENSG00000260536,antisense
ENSG00000260537,protein_coding
ENSG00000260540,unprocessed_pseudogene
ENSG00000260541,sense_overlapping
ENSG00000260542,lincRNA
ENSG00000260545,antisense
ENSG00000260548,protein_coding
ENSG00000260549,transcribed_unprocessed_pseudogene
ENSG00000260550,lincRNA
ENSG00000260551,lincRNA
ENSG00000260552,antisense
ENSG00000260555,lincRNA
ENSG00000260558,lincRNA
ENSG00000260563,lincRNA
ENSG00000260564,lincRNA
ENSG00000260565,processed_transcript
ENSG00000260566,3prime_overlapping_ncRNA
ENSG00000260568,lincRNA
ENSG00000260569,lincRNA
ENSG00000260570,antisense
ENSG00000260571,processed_pseudogene
ENSG00000260572,antisense
ENSG00000260573,lincRNA
ENSG00000260574,lincRNA
ENSG00000260575,antisense
ENSG00000260576,processed_pseudogene
ENSG00000260577,antisense
ENSG00000260578,lincRNA
ENSG00000260579,antisense
ENSG00000260580,lincRNA
ENSG00000260581,antisense
ENSG00000260582,processed_pseudogene
ENSG00000260583,antisense
ENSG00000260584,processed_pseudogene
ENSG00000260585,lincRNA
ENSG00000260586,sense_intronic
ENSG00000260588,lincRNA
ENSG00000260589,antisense
ENSG00000260590,processed_pseudogene
ENSG00000260592,antisense
ENSG00000260593,antisense
ENSG00000260594,antisense
ENSG00000260597,lincRNA
ENSG00000260598,unprocessed_pseudogene
ENSG00000260599,sense_intronic
ENSG00000260600,sense_intronic
ENSG00000260601,sense_intronic
ENSG00000260602,processed_pseudogene
ENSG00000260603,sense_intronic
ENSG00000260604,lincRNA
ENSG00000260605,lincRNA
ENSG00000260608,antisense
ENSG00000260610,processed_pseudogene
ENSG00000260611,lincRNA
ENSG00000260612,lincRNA
ENSG00000260613,lincRNA
ENSG00000260616,antisense
ENSG00000260617,antisense
ENSG00000260618,antisense
ENSG00000260619,lincRNA
ENSG00000260620,lincRNA
ENSG00000260621,antisense
ENSG00000260622,processed_pseudogene
ENSG00000260624,antisense
ENSG00000260625,antisense
ENSG00000260626,lincRNA
ENSG00000260628,transcribed_unprocessed_pseudogene
ENSG00000260629,lincRNA
ENSG00000260630,antisense
ENSG00000260631,processed_pseudogene
ENSG00000260633,lincRNA
ENSG00000260634,lincRNA
ENSG00000260635,antisense
ENSG00000260639,processed_pseudogene
ENSG00000260640,lincRNA
ENSG00000260641,antisense
ENSG00000260642,lincRNA
ENSG00000260643,protein_coding
ENSG00000260644,transcribed_unprocessed_pseudogene
ENSG00000260645,lincRNA
ENSG00000260646,lincRNA
ENSG00000260647,antisense
ENSG00000260648,sense_intronic
ENSG00000260649,transcribed_processed_pseudogene
ENSG00000260650,antisense
ENSG00000260651,antisense
ENSG00000260657,lincRNA
ENSG00000260658,lincRNA
ENSG00000260659,antisense
ENSG00000260660,transcribed_unitary_pseudogene
ENSG00000260661,antisense
ENSG00000260662,processed_pseudogene
ENSG00000260664,lincRNA
ENSG00000260668,processed_pseudogene
ENSG00000260669,processed_transcript
ENSG00000260670,lincRNA
ENSG00000260671,sense_intronic
ENSG00000260672,lincRNA
ENSG00000260673,lincRNA
ENSG00000260674,processed_pseudogene
ENSG00000260675,unprocessed_pseudogene
ENSG00000260676,lincRNA
ENSG00000260677,lincRNA
ENSG00000260678,transcribed_processed_pseudogene
ENSG00000260680,processed_pseudogene
ENSG00000260681,antisense
ENSG00000260682,misc_RNA
ENSG00000260683,lincRNA
ENSG00000260685,processed_pseudogene
ENSG00000260686,sense_overlapping
ENSG00000260688,processed_pseudogene
ENSG00000260689,processed_pseudogene
ENSG00000260690,processed_pseudogene
