sig_id	DER001.HCC515.96H.TRCN0000262375..666	DER001.HCC515.96H.TRCN0000196310..666	DER001.HCC515.96H.TRCN0000280031..666	DER001.HCC515.96H.TRCN0000194822..666	DER001.HCC515.96H.TRCN0000002922..666	DER001.HCC515.96H.TRCN0000196572..666	DER001.HCC515.96H.TRCN0000006168..666	DER001.HCC515.96H.TRCN0000006178..666	DER001.HCC515.96H.TRCN0000230573..666
pert_id	TRCN0000262375	TRCN0000196310	TRCN0000280031	TRCN0000194822	TRCN0000002922	TRCN0000196572	TRCN0000006168	TRCN0000006178	TRCN0000230573
pert_iname	EIF2AK3	PTK2	MELK	PIK3C2A	PTP4A1	RIOK3	GNE	PGK1	ALDH9A1
pert_type	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh
cell_id	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515
pert_dose	2	2	2	2	2	2	2	2	2
pert_dose_unit	µL	µL	µL	µL	µL	µL	µL	µL	µL
pert_idose	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL
pert_time	96	96	96	96	96	96	96	96	96
pert_time_unit	h	h	h	h	h	h	h	h	h
pert_itime	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h
distil_id	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:I15	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:L21	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:O10	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H24	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:E01	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H23	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:C03	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:N19	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:F18
region	CDS	CDS	CDS	CDS	CDS	CDS	3UTR	3UTR	CDS
NCBI_geneId	9451	5747	9833	5286	7803	8780	10020	5230	223
8513	0.6583221	-0.1290917	0.707554	0.1978346	0.09812963	0.3453078	0.06531726	-0.3110771	0.03921095
1995	0.3464146	-0.880514	0.4346962	0.08049493	1.179072	-0.7211864	0.03595804	-0.7013193	0.3150037
9607	-0.154243	-0.6134806	0.2957238	0.1299676	-1.334389	-0.3789806	-0.2186314	-0.2436426	0.4853096
9971	0.2398286	0.07388771	-1.048221	-1.267273	1.090683	1.02648	0.1193955	0.07230455	-1.219636
3559	0.08039197	0.2470772	0.3399667	-1.713296	0.993807	0.5387279	-0.931924	-0.1727489	-1.399477
5444	1.204554	0.6789407	-0.5091739	-0.80221	0.647017	0.6095045	1.285778	-0.1168046	-0.7762586
9211	-0.8078024	-1.231144	0.739614	-1.144434	0.8122247	0.006937012	-0.7535477	-0.04600856	-1.527912
325	1.35376	1.190089	-0.07265867	-0.01924509	-0.4388453	0.2872822	1.492427	-0.1924985	-0.5356843
1339	-0.1934709	-0.3728767	-0.2582413	0.09049723	0.9860953	0.4221368	0.3770085	-0.6943586	-0.782575
80207	-0.3571398	-0.04420479	-0.64063	-0.2324579	1.298394	-0.6970586	1.047278	-1.129124	0.7579683
5619	0.2774377	-0.3819769	-0.234797	1.592821	0.181418	0.8000236	0.08185279	-0.8908422	0.2726255
11251	-0.5894423	-0.4380369	-0.01055055	-0.9346898	1.178055	0.4587642	-0.5131886	-0.5493613	0.4305061
4294	0.5983418	-0.1159593	0.5519279	0.7718619	0.3411381	0.1087581	0.1906398	-0.1933854	0.1232069
6375	-0.6205782	-0.3893034	0.9141513	-1.300447	2.585817	-1.16985	-0.2318654	-1.036083	0.5322383
5972	-0.3762844	0.5328966	-0.4732473	-0.01537538	1.81875	0.2357736	0.4329138	0.3873268	0.2174195
10814	0.309999	-0.1202823	-0.09608087	0.5108642	0.9922839	0.6195448	0.3483275	-0.5257457	-0.3844481
5294	0.6107619	0.3716188	0.1357176	0.5271599	1.292626	0.6907992	-1.267257	0.03339077	0.3624651
2352	-1.018853	-0.03428472	0.2419934	0.3095589	1.564963	0.1175134	-0.1535141	-0.8919501	0.1210643
4618	-0.1547675	-0.2442395	0.1346129	0.5433557	1.345944	0.8669344	-0.3208181	-1.384285	-0.7498267
8988	0.1534632	-0.200258	-0.2364224	-0.7135834	1.483654	0.3373072	0.4113796	-1.584008	0.2293036
2295	-0.7889981	-0.1568693	-0.09203738	-1.101654	1.578607	-1.52892	0.4192761	-1.440688	0.4859865
4250	-1.286808	-0.05277324	-0.6269802	-0.9704692	1.212437	-0.183811	0.0244032	-0.5361006	-1.612764
2140	0.09317991	-0.4126677	0.4551421	-0.6725116	0.9452738	-0.0466063	0.5978401	-1.158466	0.103613
5199	0.4478736	-0.5583504	-0.3147324	-0.2190413	1.158981	0.3362156	0.3751293	-0.405876	-1.075647
6326	-0.2977654	-0.2823925	0.14044	-0.5113591	2.496163	0.09676516	0.02038142	-0.8682879	0.2517104
10368	0.0627321	-0.7666539	0.5442148	-0.04768993	0.4431984	0.0907558	-0.1457744	-1.037446	1.066654
6906	0.307391	0.0811522	0.009277508	0.1482051	2.672329	0.504296	0.7291788	-0.382452	0.1871869
1045	-0.01414631	-0.879831	0.40019	0.3236036	0.5587034	-0.2674935	-0.06330235	0.02975312	-0.757715
5139	-0.7009983	0.5905558	-0.4599501	-0.8022722	1.4363	0.1429485	0.1447835	0.1429913	-1.351166
7136	-0.565398	-0.4187301	0.2306861	-1.071929	0.9339557	0.6011553	-0.2329369	-1.504012	-1.404235
4606	-0.283245	0.08222043	0.4960525	-1.076731	1.314035	0.6178948	0.3670467	-1.479623	-1.281434
1608	-0.1605978	-0.1821977	-0.5321868	-0.3527561	1.242959	0.002000287	0.3636302	-0.8423443	0.8743244
4137	-0.1127722	-0.2052864	-0.8943113	1.212201	0.4385318	0.165915	0.7477736	-0.6521106	1.743532
9745	-1.155154	-1.096691	0.9532691	-0.9262445	1.170957	-0.2555431	0.11495	-1.640332	1.311086
2254	-0.4446867	-0.7823876	0.4955963	0.5414157	1.555498	1.010712	0.3496416	-1.338872	-0.2842846
4184	-0.1935941	-0.6914839	-0.02349102	-0.2695968	1.5429	0.2070338	0.5152062	-1.317185	0.8041693
6357	0.7699198	-0.1077674	-0.4074559	1.280904	-0.5111592	-0.1015615	-0.5364444	-0.5085241	1.290179
8431	0.5306465	-0.02041949	0.04232813	-0.07688856	0.4387114	0.3797854	-0.982751	-0.696117	-0.3922765
27	-0.6371925	-0.04016802	-0.1664469	-1.294604	1.349138	-0.2490326	0.1776219	-0.5983519	0.2761599
9623	-0.3121948	-0.1262536	0.08213284	-0.5012075	0.6792832	0.08056669	0.8499807	-0.8692703	1.378774
7092	-0.4424689	-0.526468	-0.2530712	-0.4835219	1.803937	0.3406704	0.1956435	-0.7312868	-0.4767375
7755	0.959022	-0.8652097	0.4163722	0.3956349	0.2643203	0.1310716	-0.2835428	-0.5252815	-0.4684159
1259	-0.6819445	-0.5044271	0.3213985	-0.5426446	2.076612	0.119904	0.06712654	-0.569399	1.028871
6097	-0.3495923	0.09056664	0.4506006	-0.1074554	0.6715692	-0.02887895	0.7529304	-0.2587713	-0.3255275
10261	-0.6954522	-0.3728371	0.3160255	-0.9592066	1.227217	-0.4908057	-0.02427924	-1.616378	0.9942287
8710	0.08250501	-0.3055242	-0.02596909	-0.3773936	0.4093951	0.1869447	0.116361	-1.145199	1.691775
2641	-0.3859966	-0.04936099	0.05685555	-0.03525379	1.593614	-0.03134197	-0.1848425	-0.5403694	-0.9026451
10218	0.39891	0.8531688	-1.545704	0.4817027	-0.3967039	1.309152	1.051064	0.2217697	-0.3014805
1592	0.1990343	-0.3187594	0.719062	-1.395827	0.5137115	0.07366213	1.287423	-0.3524454	-0.2102581
7222	-0.827169	-0.4797821	-0.03375852	0.1420414	2.560895	0.3808227	0.18823	-0.6668106	-0.2884327
2315	-0.966853	0.1365778	-0.4584357	-0.464286	1.124718	-0.2564772	0.187087	0.7075658	-0.1528575
1044	-0.4844444	0.5956523	0.2381794	0.07839805	0.3474503	-0.1763168	-0.1533341	-0.1639545	-1.141899
50859	-0.6709419	-0.9397649	-0.1853118	-0.8239806	1.833682	-0.3408837	0.7682895	-1.105194	-1.432199
2583	-0.004083171	-1.168397	-0.2296824	0.215924	1.242426	-0.3920143	0.4625984	-0.6218116	0.5835366
758	-0.3754761	-0.243131	0.5266885	-1.245735	1.337882	-0.2281369	-0.07127237	-1.217576	0.8756932
8698	-0.09374917	-0.4141344	0.1429818	-1.195291	0.05879986	1.006494	0.1011296	0.7491338	-0.1350681
1833	-0.4478445	-0.244922	0.5738296	-1.847983	0.6814737	0.2544175	1.197318	-0.3652581	-0.3225289
8825	-0.157717	-0.801092	0.6526401	0.8615917	-0.1512825	0.4542645	0.06051688	-0.8014256	-0.3241195
6406	-0.0279602	-0.5010225	0.1606423	-1.343194	1.035956	0.1359425	0.2380138	-1.047514	-1.016538
6096	-0.7450474	-1.123734	0.6143724	-0.7515604	0.9824044	-0.4341356	-0.150635	-0.8572109	-0.3575116
5153	0.1123171	-0.9271581	0.4565653	-0.5708605	2.077344	-0.538474	0.2080126	-0.7937825	-0.3696394
63036	0.4447017	-0.1298333	0.0219999	0.2722348	2.200355	0.4473757	0.5950937	-0.9963462	0.2096353
22891	0.58965	-0.8689123	1.101396	-0.7989539	0.9267572	-0.2879976	0.5331801	-0.4625416	0.3800468
1621	1.371682	0.3864744	0.050695	-0.771809	-1.210478	-0.1266917	0.4030703	0.9400828	-0.8761402
6010	-0.1306875	-0.1804569	-0.2390065	-0.2845549	2.212213	-0.1217301	0.2201553	-0.6814473	0.6548303
2558	-0.002047867	-0.7644741	0.5315572	-0.5118181	0.6505478	0.2599471	-0.06305987	-0.531005	-0.1118248
1733	0.4324424	0.14529	-0.1054507	-0.5666465	1.436991	0.3996971	0.7850387	-0.7540357	0.509325
7482	-0.8623978	-0.7429995	0.4004471	-0.5592794	2.289083	-0.3687783	-0.2347435	-1.320756	0.1508162
660	-0.35526	0.05259804	0.1403793	-1.440624	0.9077557	0.3636664	0.274784	-0.238261	1.071175
23205	-0.5826291	-0.6029847	-0.03623299	-0.6457976	0.737042	0.2046998	0.2686471	0.913653	-0.7441526
51360	-0.8523432	-0.2256704	0.005438328	-0.3343142	2.040844	-0.5518724	0.6498752	-0.3661757	0.6319221
1442	0.5041559	0.1265864	0.630023	-0.6290626	1.722076	0.3767772	0.2172995	-0.6324794	0.1466391
4858	-0.1797227	-0.1358183	0.2514064	-0.6298039	1.954377	-0.6747724	-0.18533	-1.053247	0.3369868
4308	-0.6482874	-0.4884463	-0.01378594	-0.4094328	2.106317	-0.4892496	0.02865726	-0.2612201	-0.04312669
9079	1.29504	-0.3252614	-0.9991925	-0.08670923	1.342177	0.07731828	0.03179465	-0.8880467	1.049324
7512	0.4741644	-0.8483815	-0.7915554	0.005007312	0.3288624	1.155988	-0.6520272	-0.6420144	-1.288101
921	0.04077598	-0.2463079	0.2531931	0.1796268	1.469486	0.5660922	0.5423556	-0.1390075	1.111134
3902	0.5252207	0.4893203	-0.873216	-0.3800977	1.221092	0.2579798	-0.8098761	0.09415603	0.2751372
9229	-0.05584063	-0.5074139	0.4834017	-0.9036859	1.98602	-0.1708568	0.5460414	-0.9551147	0.5683193
2272	-0.5235362	-0.6142418	0.731992	0.1332831	1.418525	-0.08205171	0.9752415	-0.2571773	0.4468794
3674	0.3831253	-1.035178	1.147687	-0.7106992	1.910337	-0.4579715	0.6011266	-0.9332181	1.356135
25988	-0.8334695	-0.08383039	0.08428929	0.3258748	1.744137	-0.4056337	-0.1178052	-0.5467077	0.4695148
2328	0.9800354	0.2492079	-0.3473294	0.3927028	0.3796164	0.1721881	0.4531994	0.3067247	0.7840075
4948	-1.337454	-0.08436055	0.7000378	0.006134935	1.21968	0.2024612	0.7430767	-1.023241	0.351993
55320	-0.9519533	0.1589926	-0.06974269	0.601424	1.683545	-0.1019679	-0.2422702	-1.145127	-0.3582827
3642	0.05891256	-0.6774772	0.1595332	0.1127938	-0.03122032	-0.2359314	-0.5092221	-0.9354672	-0.6093979
7363	1.171708	0.3669137	0.21616	0.2951168	-0.4430666	0.1663145	1.162916	0.6703888	-1.613281
8464	-0.8606144	-0.8600129	-0.295578	-0.6720322	1.786987	-0.007955939	-0.148862	-1.061242	-1.258028
9753	0.3280662	-0.2874592	0.5514717	-0.1205075	-0.6748645	-0.3859384	-0.6207533	-0.0587247	-0.9226041
268	-0.3922834	-0.1170034	0.1043986	-0.2304211	1.467178	0.246224	0.3104649	-0.9573012	-0.1636435
1014	-1.41693	-0.1471767	-0.0994702	0.2148955	0.01511219	0.9155245	-0.5618299	-0.4523342	-0.6744237
8787	0.6466231	0.2794777	-0.2540362	-0.9820825	1.388834	0.2845172	0.6056221	-0.3560292	-2.001465
946	-0.5718102	-0.6943974	-0.2593172	-1.12946	1.185418	0.3792588	0.07620351	-1.006079	0.1394807
2957	0.07000564	0.1437477	0.3905343	0.8204413	-0.1242915	0.1357721	-0.01875493	0.07397924	-3.025408
9265	-0.4519976	-0.3537655	0.108961	-0.4285419	1.275098	-0.8854471	0.4473292	-0.6230564	0.7408407
6862	0.09418171	0.9290254	0.821983	-0.6490058	-0.3370148	0.6168364	-0.006599403	0.139754	-0.386772
2569	-0.5980084	-0.2654171	-0.1041666	-0.2322904	1.801034	0.01709751	0.308476	-0.6686198	0.04896334
26150	-0.3305238	-0.1718232	0.1979921	1.041423	1.555462	0.2649444	0.3498436	-0.2716658	-1.713812
7225	-0.1786355	-0.5396713	-0.3683777	-0.5037065	2.151862	0.5700864	0.5325248	-1.324277	0.3097203
5172	-0.3136541	0.4005603	-0.2597252	0.2359253	2.292955	0.5358976	-0.4372394	-1.639675	0.7709498
27314	0.01845896	0.1445367	-1.029077	0.8738608	1.402468	-0.01642805	0.3972982	-0.9687647	0.224282
8193	0.2179112	-0.4497111	0.3314787	0.8783848	1.052802	-0.2119871	0.1696492	-0.720467	0.9684275
2903	0.2319844	-0.6184321	0.5766487	-0.7077352	1.918835	0.09989131	-0.04319513	-1.260886	-0.1353695
6514	0.7188855	0.06280199	-0.3983485	-0.3924162	0.8817847	0.5272405	0.6499114	-0.07788081	-0.7270799
331	-0.4324023	-0.8751039	0.2269845	-0.961816	2.766433	-0.4105988	0.6569054	-0.9664362	-0.1938933
22808	0.08542657	-0.5507759	0.7008595	0.4788862	1.195432	-0.2682651	0.3117881	-1.208935	0.8511364
66002	0.812108	0.1587403	0.4072602	0.6537894	-0.2123517	0.5065269	-0.4619557	0.70386	0.6986338
79411	0.1700211	0.3023229	0.817072	0.2362473	-0.4346609	-0.4361518	-0.171941	0.2072587	-0.5395399
3818	1.25609	1.026811	-0.5460169	-1.24997	0.477236	0.7307163	0.5593993	-0.1111983	0.1866038
5475	0.491677	0.3430674	-0.6020154	0.3426674	0.436588	0.3320109	0.1920752	-0.869593	-0.02615829
6863	0.9501745	-0.2602646	0.2186704	0.8548183	0.1011141	0.2107564	0.3602694	0.6821874	-1.518036
27098	-0.01732773	0.1370101	0.2331167	-0.1851483	1.986432	0.8605614	0.4258896	-1.278607	0.04749526
79986	-0.9345825	-0.5247164	-0.1712126	-1.045388	2.563191	-0.07191107	0.299507	-0.7323198	0.3003493
4987	-0.1254392	-0.8870701	0.30085	-0.6966437	2.196784	-0.09763569	0.04682998	-1.418446	0.1631506
7141	-0.3286826	-0.4428532	-0.07337667	1.039482	0.1393164	0.5995241	0.3521628	-0.918644	-0.312474
11009	-0.4282599	0.4686685	0.6729631	-0.1679615	-1.610431	0.7579345	0.5762031	0.7340604	-0.7549339
5680	-0.6473349	-0.108277	0.4287996	-1.111384	1.523958	-0.01782549	0.3599455	-0.946789	0.5123942
7639	-0.844539	-0.9046319	-0.2514415	-0.05216229	1.615718	-0.8511623	0.3879107	-1.061421	0.9510249
3786	0.3529377	-0.2212388	0.2647511	0.5475122	1.229519	0.3758647	0.2181312	-0.9467026	0.254632
11156	-0.5292261	-0.8054269	1.181376	-0.2125379	0.4289301	-0.7341661	0.2841985	0.6698911	-0.5464725
7432	0.6537668	-0.4870615	0.09363367	-0.8852593	0.8741292	-0.1250708	-0.3087932	-0.1155218	-0.5562476
1482	-0.3670738	0.09589553	-0.1777199	0.5095792	0.5666206	0.12951	-0.1944214	-0.4838895	0.7250758
7745	0.03858013	-0.2553354	0.0761411	-0.6053591	1.956553	0.064227	0.4769172	-0.5048161	-0.07192987
646	-0.6526264	-0.6929435	0.0430197	-0.1578091	2.101529	0.1633339	0.2857207	-0.8141029	1.080835
23643	-0.8579565	0.2546554	-0.2299764	-0.7892694	0.9338533	-0.713252	-0.151211	-2.376951	1.628796
7681	-0.6423479	-0.1854689	-0.09572482	-0.324651	2.132738	-0.03430997	0.5783928	-1.155629	-0.1289975
1269	-0.009276092	-0.7133646	0.3440622	-0.8036861	0.8412985	0.05722538	-0.04940844	-0.4992986	-0.1875639
10693	-0.3206014	-0.4687119	-0.3416977	-0.009031355	0.5068295	-0.008863047	0.02524172	-0.7010721	-0.230808
1618	-0.402261	-0.2056572	0.2883263	-0.6695019	1.266211	-0.2166623	0.785993	-0.9623366	-1.006989
2672	0.6737464	-0.1278917	-0.6861573	-1.11486	0.45066	0.9982083	-0.1943208	-0.1070017	-1.381759
5896	-0.1509704	-0.8130487	0.4834687	-1.099853	2.424209	-0.06100875	0.3943879	-1.034419	-0.3280904
6837	-0.2971617	-0.5934531	-0.4824979	0.4797467	2.120984	0.1758877	-0.03487518	-0.1940848	0.06744021
4901	-0.6280811	-0.7307929	0.4311189	-1.234388	2.37683	-0.2442651	-0.06318568	-1.361868	1.008731
3630	0.285969	0.1541426	0.4936845	0.4461909	0.7592081	0.2765883	0.2902864	-0.2271826	-0.03837058
3232	-0.5285044	0.04689568	-0.5324646	-1.118868	1.895128	-0.07040703	0.02528921	-0.9162251	1.416731
6517	-0.3403732	-0.9552748	-0.3473057	-0.8657163	1.797545	-0.1286767	0.1638027	-1.27481	0.1717266
5017	-0.309218	-0.4069965	-0.2749165	0.2285517	0.6906416	0.3818298	0.2044501	-0.954411	0.8690606
8909	0.06050407	0.5609671	-0.6700405	-0.4817847	0.6921649	0.6179191	-0.6546797	0.2274109	0.7560032
3990	0.3370115	-0.102753	-0.0628829	-0.7279847	0.05622217	0.2781017	0.8102151	0.3079056	-1.194933
867	-0.5681916	-0.5201098	-0.4096311	-0.8235081	1.921642	-0.2355244	0.6236618	-0.709656	1.015063
57096	-0.6584151	-0.23951	0.4041051	-0.1464922	-0.06967592	0.04855525	-0.5411388	-1.308175	-0.412187
9947	-1.476485	-0.01610985	-0.6397645	-0.3010556	1.531931	-0.184429	-0.2736572	-0.6240549	0.9980677
2160	0.7018253	0.2148489	-0.2320942	-0.7908115	1.354786	-0.2604383	0.5063853	-0.8681198	0.7080535
29798	-0.1841112	-0.5781794	0.1332088	-0.3698413	1.22601	0.07032644	0.1332318	-0.7721571	1.149567
786	-0.1188789	-0.8626155	0.6294753	0.1176336	2.176518	-0.01877016	-0.1634478	-1.187718	-0.09869352
9015	0.2327263	0.2348057	-0.1497478	-1.012818	-0.4475724	-0.7512117	-0.713548	-0.8417182	0.1929137
8200	0.1555827	0.3908737	0.8626993	0.8730234	-0.1529	0.7630928	0.8696947	-0.6092836	1.402742
5973	-0.5336207	-0.4171945	0.559225	-1.383326	0.6884712	0.05464265	0.9039761	-0.6699504	-0.273177
8809	-0.7941661	-0.2986392	0.3904219	-1.226324	2.248983	0.3874409	-0.07829548	-0.886174	-0.9143163
27121	0.4380336	0.6556013	-0.07589139	0.3832619	1.385949	0.7792757	-0.01877655	0.5565624	0.615599
10750	-0.3174852	-0.01172414	-0.03621841	-0.1422113	1.444057	-0.2263386	0.9263931	-1.215679	0.01268834
7200	-0.1360872	-0.6304325	0.1038882	1.175247	0.8569303	0.1492465	0.6723863	0.445963	-0.3195508
5145	-0.2901481	-0.3620542	-0.3881935	0.03917537	0.9989374	0.5183928	0.5723336	-0.564428	-0.1468222
5961	0.0106513	-0.2152165	0.5833024	-0.651247	1.862181	0.5752892	0.2667473	-1.047646	0.6520461
6756	-0.5706935	1.016635	-0.212067	-0.6840178	0.6952667	-0.4034868	0.09086049	0.3331442	1.110866
6523	0.109565	0.5497534	-0.389821	-0.4478103	0.5091413	-0.1280456	-0.1770257	-0.6341494	0.0987848
9719	0.4108783	0.6136476	-0.3573099	0.06896959	1.034648	0.9535979	0.08070112	0.2417861	-0.915411
5732	0.3222739	0.3732244	0.77003	-1.457047	1.496855	0.07155782	-0.2361017	-0.06376468	-0.7312261
1134	-0.5793659	-0.1407113	0.05678058	-0.1712325	2.318583	0.7506949	0.2478034	-1.247511	0.5305717
6496	-0.009974245	-0.4748473	0.4959364	-0.6223791	0.24266	0.8096324	0.7914053	0.1079142	-0.8320694
1141	0.5696579	0.1772255	0.6229467	0.2983203	-0.5436001	0.4518958	-0.5366301	-0.5695959	1.071335
5922	-0.8286152	-0.1605932	-0.299711	-0.447892	2.290151	-0.3446007	-0.5961823	-0.6954404	1.41295
9934	0.1395685	-0.9404939	0.05943447	-0.2250103	0.4957896	-0.5368911	-0.03359704	-0.5952065	0.0888285
3346	-0.9672564	-0.5385321	-0.3628947	0.3939482	2.673035	0.7689418	-0.1519077	-0.6940042	0.6156644
608	-0.3493962	0.290313	-0.2763002	0.4006454	-0.3702345	0.03692988	-0.0139581	0.2376494	0.4028562
1828	0.331107	0.2612858	-0.8732711	-0.1461798	-0.02444047	0.2434881	0.1601089	0.5682135	-0.8983718
190	0.1881413	-0.06629997	0.2344616	0.6326157	0.977592	-0.09731225	-0.0547637	-1.471951	1.919517
2735	-0.4208438	-0.8248903	0.4498748	0.3939605	1.521766	-1.022953	0.8824555	-0.310904	0.8825436
3050	0.4163207	-0.1815054	-1.319382	1.367075	0.4190957	1.042575	-0.1705883	-0.3714639	0.7174594
51276	0.2237993	-0.7935168	-0.2655993	0.7394037	2.824443	-0.2897394	0.7183819	-1.209091	1.048379
55721	0.04409363	-0.4535908	0.8580288	-0.0925868	-0.0438281	-0.7419838	0.107662	-0.7803109	0.411318
1361	0.7641128	0.1132769	-0.4167975	-0.6644238	0.9993114	0.5411525	0.7151666	0.5493798	-1.031917
4654	0.2000754	0.4156374	0.4364637	0.3489206	1.100034	0.7704585	-0.6950179	-1.320919	1.296167
3543	-0.4170507	-0.5478982	1.363153	0.4446817	1.275021	-0.3926103	-0.6167357	-0.4849878	0.5533227
80174	-0.6864734	-0.7828902	-0.4601071	-0.755232	2.400575	-0.3145039	-0.358845	-0.9758309	-0.114643
6671	-0.5440791	-0.4540147	0.378802	-1.115644	1.660843	0.06772745	0.1603417	-0.9986267	-0.05278192
6476	-0.3644314	-0.8670281	-0.5002512	0.1031251	0.6805921	0.1875962	-0.2280936	-1.029156	0.2054164
3003	0.5664751	-0.6452909	0.07575136	-0.1192313	-0.0319183	-0.5043226	-1.069653	-0.9373695	0.5112151
9522	0.4286741	-0.07795923	0.0722191	-0.2188796	1.46521	0.8252538	1.028093	-0.1844775	0.4455989
6295	-0.5391211	-0.6529268	0.2584458	-0.2830683	1.237789	-0.004336199	0.3047477	-0.8726851	0.7896136
359	0.1943521	-0.4815542	-0.9003404	0.6573541	0.7689092	0.8336836	-0.3401801	-1.402607	0.5734542
11245	-0.5029243	-0.6071	-0.004356205	-1.023826	2.272476	-0.3894722	0.1421844	-1.306051	0.6054172
6498	-0.6671726	-0.7300264	0.7491482	-0.4573414	3.501841	-0.01776817	0.7996484	-0.4143727	-0.6644456
1088	-0.06830317	-0.6935436	0.04930142	0.5395095	2.015808	0.307025	-0.4094166	-0.8934059	1.331955
3881	-0.4948859	0.49027	-0.8764318	0.1994291	3.281713	0.5477141	0.9485248	-0.9403598	-0.3018507
2554	-0.07179084	-1.009424	0.4359244	0.2963575	1.6287	0.2178011	0.2464314	-1.075927	0.9828093
320	0.7429768	0.3240611	0.3304071	0.5206302	1.49678	0.4779052	0.1493403	-0.07617226	0.5286716
922	0.3030897	-0.7744076	0.3324145	-0.1329734	1.871605	-0.1844755	0.1153172	-0.4899942	0.3946193
10462	0.08525313	-0.6978655	-0.8678101	0.02006897	1.120862	-0.3240972	0.2650324	-1.327667	0.5483603
7718	0.01043856	-0.2117687	-0.3987859	-0.09717914	0.7135671	0.1672862	0.2736491	-0.1079504	-1.690163
11016	0.1433486	-0.5966332	0.8330541	-0.8959846	2.929775	0.09505766	0.1155361	-0.3065238	-0.7382344
40	-0.1983428	-0.4998049	0.5030583	-0.3701345	1.856848	-0.3074357	0.208185	-0.7923889	0.9144565
64714	0.2862012	0.5703446	-0.02771335	0.950369	0.4005457	0.8566252	0.6411296	-0.5520954	0.6724265
3766	-0.2057682	-0.619639	-0.1395486	-0.5111873	1.365968	0.2340084	0.1465153	-0.3147418	-0.5715445
3574	0.364526	-0.4450999	1.31099	-1.185561	1.972728	-0.3822165	0.4810378	-0.3212553	-0.251078
5407	0.4121208	-0.246209	0.8119636	0.2522	1.19768	0.1262634	0.3855382	0.1121997	-0.2422477
7594	-0.2852461	-0.4970111	-0.5460497	-0.2434607	0.7332892	-0.6138743	0.6054246	-0.7294043	2.09954
4935	-1.435584	-0.546909	-0.21879	-0.7074041	0.1675321	-0.5198689	0.1276285	0.3974842	-0.6620177
7010	0.4509695	-0.7929169	-0.8396431	-1.229107	2.134907	-0.2439681	-0.06928487	-0.859506	0.12643
1140	0.0304649	-0.2414629	-0.1019449	-0.3813395	-1.456613	-0.1312758	0.6142554	-1.077135	0.2105117
1184	-0.9394798	-0.9755097	-0.231086	-0.5433251	1.46436	0.3187334	0.7097222	-0.505059	-0.546995
7287	-0.603658	-0.1840703	0.7254081	0.4005521	1.428628	-0.09545753	0.3362545	-0.7118783	-0.6026621
4908	-0.666395	-0.1424522	0.5655785	-1.079383	2.157323	-0.4759076	0.1402173	-1.248482	-0.9034597
3344	0.4186532	0.1179414	-0.02295524	-0.3035867	1.323298	1.247876	0.5526568	0.159779	-2.197629
2875	0.6173024	0.3629667	-0.4610189	0.1953375	-0.1287012	0.7476857	0.3357851	-0.1610227	-0.4189572
9142	-0.492943	-1.083569	-0.1308223	-0.1909532	3.25007	-0.1307268	-0.1949051	-1.293512	1.143597
79774	-0.3833622	-0.4096177	-0.3879314	0.1268151	0.7198842	0.287926	0.4307626	-1.029897	-0.3681521
22854	-0.2667649	-0.8336407	-0.1189083	-0.5683886	1.886361	-0.08865628	0.4559105	-0.9314657	1.145741
