genesymbol	entrezgene	A549_LUNG	HCC515_LUNG
SPCS2	9789	0.466725810558828	0.246937249973303
SPCS3	60559	0.108014818830758	0.170056761707616
SPDEF	25803	0.237894806016248	0.399935927450159
SPDYA	245711	0.177949185539318	0.0126912935262081
SPDYC	387778	NA	NA
SPDYE1	285955	-0.410023246835391	-0.222418820900794
SPDYE2	441273	NA	NA
SPDYE3	441272	0.0730772074225585	-0.242573745040538
SPDYE4	388333	NA	NA
SPDYE5	442590	-0.466548378882345	-0.290871304533544
SPDYE6	729597	-0.406024462570952	-0.179207636133632
SPDYE7P	441251	-0.414370322909222	-0.216327000008214
SPDYE8P	389517	-0.245524368105013	-0.051989124095386
SPEF1	25876	-0.215222980687876	0.148265523218085
SPEF2	79925	-0.252256914496004	0.0248617922242211
SPEG	10290	-0.350064483271314	-0.158474416159426
SPEM1	374768	NA	NA
SPEN	23013	-0.411097694209649	-0.21566984565087
SPERT	220082	NA	NA
SPESP1	246777	-0.0313709061337145	0.275891470957885
SPG11	80208	-0.123917954278486	0.088333045828302
SPG20	23111	-0.0709348842176167	0.163077782432621
SPG21	51324	0.380655018605683	0.251031321619557
SPG7	6687	0.0717201836746429	0.299243451046108
SPHAR	10638	0.145653334647642	0.344202666403805
SPHK1	8877	-0.164911243089611	-0.199861997584958
SPHK2	56848	-0.0701692993913108	0.115841527226726
SPHKAP	80309	NA	NA
SPI1	6688	-0.398851622760541	-0.0917831062043586
SPIB	6689	-0.411439414475468	-0.0471196103074661
SPIC	121599	NA	NA
SPIN1	10927	0.0605058445665656	-0.214693971430214
SPIN2A	54466	-0.105264627845273	-0.0931795592137148
SPIN2B	474343	0.21667200604582	0.33618209747242
SPIN3	169981	-0.23089939788232	-0.239419404125287
SPIN4	139886	0.0323270657236502	-0.32660407271413
SPINK1	6690	0.0705011623417696	0.341268472198263
SPINK13	153218	-0.149845979447497	0.181678536517246
SPINK14	408187	NA	NA
SPINK2	6691	-0.242626317389126	0.147407936781751
SPINK4	27290	NA	NA
SPINK5	11005	-0.0968661951584153	0.164835670338517
SPINK6	404203	NA	NA
SPINK7	84651	NA	NA
SPINK8	646424	NA	NA
SPINK9	643394	NA	NA
SPINLW1	57119	NA	NA
SPINT1	6692	0.151741869768435	0.168335017291374
SPINT2	10653	0.306613437163722	0.217700452615064
SPINT3	10816	NA	NA
SPINT4	391253	NA	NA
SPIRE1	56907	-0.0784428727502731	0.0433968308731117
SPIRE2	84501	0.26869234497318	0.302506222430321
SPN	6693	-0.458534381494533	-0.130331780806164
SPNS1	83985	-0.0968727667019887	0.180811092765552
SPNS2	124976	-0.111234875181744	0.147756228591143
SPNS3	201305	-0.296141682479443	0.0870088797982536
SPO11	23626	NA	NA
SPOCD1	90853	-0.220253497293346	-0.142574566483485
SPOCK1	6695	-0.0623458767671291	-0.140892251328684
SPOCK2	9806	-0.4097735281796	-0.0587775286067506
SPOCK3	50859	-0.124496250112948	-0.0675341104183609
SPON1	10418	-0.262807527703163	-0.0216088781553677
SPON2	10417	-0.20669311712955	0.0693215702703369
SPOP	8405	-0.263362823135119	-0.0569013529165332
SPOPL	339745	-0.108438683391245	-0.28514420430929
SPP1	6696	-0.0454701528705324	-0.0228213279446676
SPP2	6694	NA	NA
SPPL2A	84888	0.199033983094704	0.262038657105071
SPPL2B	56928	-0.249874729950631	0.0318539145863624
SPPL3	121665	0.108090391581853	-0.212407074266657
SPR	6697	0.434055381683465	0.289606282395656
SPRED1	161742	-0.345004394719765	-0.120734041417153
SPRED2	200734	-0.348188307581097	-0.202559616221855
SPRED3	399473	-0.249579010489826	-0.130558499059448
SPRN	503542	0.0956504595973287	0.146543778801843
SPRR1A	6698	NA	NA
SPRR1B	6699	-0.299864461913798	-0.16973147030073
SPRR2A	6700	NA	NA
SPRR2B	6701	NA	NA
SPRR2C	6702	NA	NA
SPRR2D	6703	NA	NA
SPRR2E	6704	NA	NA
SPRR2F	6705	NA	NA
SPRR2G	6706	NA	NA
SPRR3	6707	NA	NA
SPRR4	163778	NA	NA
SPRY1	10252	-0.195432777216458	0.049107502238432
SPRY2	10253	-0.256810994192398	-0.0368154299843104
SPRY3	10251	-0.053494007573704	0.19938884644767
SPRY4	81848	-0.227186475763326	0.016161068532985
SPRYD3	84926	-0.06077199208129	0.176917453198288
SPRYD4	283377	0.478196439866269	0.26791033128794
SPRYD5	84767	NA	NA
SPSB1	80176	-0.285259206321825	-0.0589451029678734
SPSB2	84727	0.398940338598783	0.389368885384066
SPSB3	90864	-0.241916590683194	0.148942392206149
SPSB4	92369	-0.27970296623048	-0.0601181234957326
SPTA1	6708	NA	NA
SPTAN1	6709	-0.406632330351495	-0.232259707402022
SPTB	6710	-0.436444137772411	-0.280422550251772
SPTBN1	6711	-0.175918578575125	-0.0712174605912746
SPTBN2	6712	-0.121713201409596	-0.233741590477833
SPTBN4	57731	-0.171282354584062	0.0686939878590733
SPTBN5	51332	-0.372322301354559	-0.034492389331099
SPTLC1	10558	0.165768829525945	-0.0459991621281944
SPTLC2	9517	-0.325299621314802	-0.150854711386021
SPTLC3	55304	-0.306081142134273	0.00991153059464255
SPTY2D1	144108	-0.0404297789497031	-0.210994192398367
SPZ1	84654	NA	NA
SQLE	6713	0.381486318867723	0.0233240510280358
SQRDL	58472	0.320163960012157	0.193044021127513
SQSTM1	8878	0.209288876841059	0.203128054740958
SR140	23350	-0.0451875764968744	-0.373446035305618
SRA1	10011	0.240536566532772	0.217776025366158
SRBD1	55133	-0.0136934539211579	-0.114796651798549
SRC	6714	0.228218208104356	0.106815512128605
SRCAP	10847	-0.362024692574977	-0.155908228393997
SRCIN1	80725	-0.279998685691285	-0.171265925725129
SRCRB4D	136853	-0.00811421342730641	-0.0306513221124227
SRD5A1	6715	-0.0995835284260332	-0.308354896210684
SRD5A2	6716	-0.0939977163886082	0.212890082719305
SRD5A3	79644	-0.0901829353442257	0.0365985690463869
SREBF1	6720	-0.0613207159696723	-0.0012863796545011
SREBF2	6721	0.108267823258336	0.266625594519333
SRF	6722	-0.423458767671291	-0.268554342558138
SRFBP1	153443	-0.0643764837313224	-0.321366552486097
SRGAP1	57522	0.169255033391656	-0.166859705759137
SRGAP2	23380	-0.41871082743948	-0.296660834421745
SRGAP3	9901	-0.429514445074217	-0.0739282223153191
SRGN	5552	-0.177177029169439	-0.0599801210806903
SRI	6717	0.402334540854465	0.360141945341186
SRL	6345	-0.240483994184184	0.0492126469356071
SRM	6723	0.134245135004148	-0.0649284933914915
SRMS	6725	0.320909830207743	0.319887955182073
SRP14	6727	0.455005462595595	0.294025645448795
SRP19	6728	0.324356604812013	0.144611744991252
SRP54	6729	0.101594420759506	-0.191736283956398
SRP68	6730	0.148344381740966	-0.172277943435439
SRP72	6731	0.241032718072566	-0.115624666288803
SRP9	6726	0.448723066939386	0.189876537125114
SRPK1	6732	0.190014539540156	-0.207971282354584
SRPK2	6733	-0.139134363422788	-0.421467589968539
SRPK3	26576	-0.125153404470293	0.0598388328938614
SRPR	6734	-0.00732562819849347	-0.00518987653712511
SRPRB	58477	0.389181596392223	0.159453576151868
SRPX	8406	-0.265988154792709	-0.00235096971339856
SRPX2	27286	-0.167976868166621	-0.152034303457453
SRR	63826	-0.228510641793374	-0.00017578879058955
SRRD	402055	0.292553619688345	-0.030119027082974
SRRM1	10250	-0.363848295916607	-0.431538480494837
SRRM2	23524	-0.369098959231787	-0.0774998562474843
SRRM3	222183	-0.0915859598971553	-0.0844558351199718
SRRM4	84530	NA	NA
SRRM5	100170229	-0.042194238399172	-0.0472346123200013
SRRT	51593	-0.0287915752811388	-0.253840656497203
SRXN1	140809	0.483962969351964	0.1634293600138
SRY	6736	NA	NA
SS18	6760	-0.0329152188734731	-0.11526651716405
SS18L1	26039	-0.0126978650697816	-0.192176577375818
SS18L2	51188	0.197910249143646	0.0935377083384673
SSB	6741	0.360690669229569	-0.0324913543129862
SSBP1	6742	0.304904835834627	0.0454832959576793
SSBP2	23635	-0.240145559690152	-0.00117137764196588
SSBP3	23648	-0.284717053977016	-0.0701922997938178
SSBP4	170463	-0.341110755152501	-0.010611399985214
SSC5D	284297	-0.272852132055168	-0.00649761370823989
SSFA2	6744	0.119186442905608	0.213609666740597
SSH1	54434	-0.365717900063251	-0.212554933997059
SSH2	85464	-0.473698218290249	-0.22436728357032
SSH3	54961	0.182808842011878	0.234605748457741
SSNA1	8636	0.294975233495158	0.151564438091952
SSPN	8082	-0.317683202313183	-0.0997445312435825
SSPO	23145	-0.261949941266829	0.0198509902494722
SSR1	6745	0.342848928427676	0.0249833657803297
SSR2	6746	0.365957761403682	0.214411395056556
SSR3	6747	0.171486072434839	-0.0312460468058191
SSR4	6748	0.152576455802262	0.263964119372089
SSRP1	6749	0.0706227358978782	-0.247518831579553
SSSCA1	10534	0.120300319541306	-0.00453600795156772
SST	6750	NA	NA
SSTR1	6751	-0.112624756647527	0.131790663479468
SSTR2	6752	-0.251796906445863	-0.250936034237742
SSTR3	6753	NA	NA
SSTR4	6754	NA	NA
SSTR5	6755	NA	NA
SSU72	29101	0.190349688262402	0.0637094720586182
SSX1	6756	NA	NA
SSX2	6757	NA	NA
SSX2IP	117178	0.145157183107847	-0.225560018728899
SSX3	10214	NA	NA
SSX4	6759	NA	NA
SSX5	6758	NA	NA
SSX6	280657	NA	NA
SSX7	280658	NA	NA
SSX8	280659	NA	NA
ST13	6767	0.498088502263075	0.29697626851327
ST14	6768	-0.0544600244789998	-0.0783541569120317
ST18	9705	-0.398900909337342	-0.153463614184677
ST20	400410	0.119370446125664	0.148288523620592
ST3GAL1	6482	-0.458885959075712	-0.109503273450143
ST3GAL2	6483	-0.407716635041113	-0.117694702514437
ST3GAL3	6487	0.162929922702219	0.390459761617257
ST3GAL4	6484	0.554938925716914	0.31625389158596
ST3GAL5	8869	-0.195160058158161	0.0641169077601715
ST3GAL6	10402	-0.348277023419338	0.0159770653129287
ST5	6764	-0.334811930637358	-0.0352481168420447
ST6GAL1	6480	-0.354372130083705	-0.0411132194813409
ST6GAL2	84620	0.0636930431996846	0.184303868174836
ST6GALNAC1	55808	0.0566910635221831	0.275372319015583
ST6GALNAC2	10610	-0.265334286207151	-0.0508456755136072
ST6GALNAC3	256435	-0.0358461273072279	0.141661121926777
ST6GALNAC4	27090	0.143957876405694	0.322644717711131
ST6GALNAC5	81849	-0.342273918365	-0.0987095131307655
ST6GALNAC6	30815	-0.247673262853529	0.104788190936199
ST7	7982	0.219901919712166	0.267555467934975
ST7L	54879	-0.142035699910463	0.0655823619770489
ST7OT1	93653	-0.383917789989896	-0.154311343305651
ST7OT2	93654	NA	NA
ST7OT3	93655	-0.0341210971191996	0.210944905821566
ST7OT4	338069	-0.0750092412331502	-0.281684286617873
ST8SIA1	6489	-0.44675488963914	-0.126967150496562
ST8SIA2	8128	-0.180709233840164	-0.0639460476272621
ST8SIA3	51046	NA	NA
ST8SIA4	7903	-0.375489785356958	-0.118831579552642
ST8SIA5	29906	-0.259866761954049	-0.0202189966895849
ST8SIA6	338596	-0.149934695285739	0.0998003893639567
STAB1	23166	-0.448466776740022	-0.165049245504653
STAB2	55576	-0.321714844295489	-0.0213723025867238
STAC	6769	-0.334424209566525	-0.0890592013931673
STAC2	342667	-0.195173201245308	0.157008961942548
STAC3	246329	-0.395900999696066	-0.113153765905189
STAG1	10274	-0.227807486631016	-0.359741081183206
STAG2	10735	-0.220335641588014	-0.431758627204547
STAG3	10734	-0.415448056055267	-0.175435570122477
STAG3L1	54441	-0.471171459786261	-0.155152500883051
STAG3L2	442582	-0.362481414853331	-0.243158612418574
STAG3L3	442578	-0.473218495609388	-0.222027814058175
STAG3L4	64940	0.258591882500801	0.106145214684114
STAM	8027	0.437045434009381	0.0772468518199069
STAM2	10254	0.171909936995326	0.240713998209254
STAMBP	10617	0.364903028660144	0.046708888834126
STAMBPL1	57559	-0.337966271552609	-0.2487937110328
STAP1	26228	-0.416374643699122	-0.0507996747085931
STAP2	55620	0.204143358223055	0.17741689050987
STAR	6770	-0.438533888628765	-0.103822174030903
STARD10	10809	0.3857479648751	0.329005971890222
STARD13	90627	-0.325861488290331	-0.05142397134807
STARD3	10948	-0.320771827792701	-0.225537018326392
STARD3NL	83930	0.06219473126494	-0.0562770562770563
STARD4	134429	-0.13720890115577	-0.156174375908721
STARD5	80765	-0.424332782966559	-0.0208202929265548
STARD6	147323	NA	NA
STARD7	56910	0.206696402901337	-0.121010046247238
STARD8	9754	-0.367919367160354	-0.0534677213994102
STAT1	6772	-0.298694727157725	-0.401269950795567
STAT2	6773	-0.455015319910956	-0.26280095615959
STAT3	6774	-0.143741015467771	0.0812522076279192
STAT4	6775	-0.339770160263519	-0.070143013217017
STAT5A	6776	-0.439069469430001	-0.154958640347635
STAT5B	6777	-0.460387556782244	-0.153453756869317
STAT6	6778	-0.171440071629825	0.0956997461741295
STATH	6779	NA	NA
STAU1	6780	0.0152969105530775	-0.296713406770333
STAU2	27067	0.264880849700584	-0.0195914142783213
STBD1	8987	-0.24290232221921	-0.119689165988976
STC1	6781	0.0896670691737105	-0.151768155942729
STC2	8614	0.28228886862663	-0.0533921486483156
STEAP1	26872	-0.0769248461848082	-0.162834635320404
STEAP2	261729	-0.143018145674692	-0.116304821048654
STEAP3	55240	-0.311998817122157	-0.00933652053196645
STEAP4	79689	-0.226834898182147	0.152431881843647
STH	246744	NA	NA
STIL	6491	-0.0178335263724258	-0.351556223662486
STIM1	6786	-0.422417178014901	-0.15242859607186
STIM2	57620	-0.142640281919219	0.0579100848550564
STIP1	10963	0.124739397225166	-0.173763112283036
STK10	6793	-0.438773749969196	-0.155760368663594
STK11	6794	-0.517086834733894	-0.232719715452163
STK11IP	114790	-0.0802566187765429	0.0553406113178409
STK16	8576	0.389421457732653	0.277501499133378
STK17A	9263	-0.218689469922867	-0.202293468707131
STK17B	9262	-0.342434921182549	-0.0727913452771138
STK19	8859	0.239176257013069	0.239094112718401
STK24	8428	0.10953613116801	-0.198708691687819
STK25	10494	0.0804241931376656	-0.0970074833452443
STK3	6788	0.240194846266953	-0.0826486606372754
STK31	56164	0.298454865817295	0.255815405341022
STK32A	202374	-0.259902905443702	-0.0322186352546884
STK32B	55351	-0.236311064015049	0.0119717095049163
STK32C	282974	0.337608122427857	0.296673977508892
STK33	65975	0.0638540460172339	0.206012962369699
STK35	140901	-0.0403673492857554	-0.263195248773996
STK36	27148	-0.213902100429615	0.0483452031839129
STK38	11329	-0.199201557455827	-0.208677723288729
STK38L	23012	-0.0332010810189178	-0.190218257390933
STK39	27347	-0.195505064195766	-0.353031535194723
STK4	6789	-0.457174071974831	-0.270683522675933
STK40	83931	-0.531031650196736	-0.179779360424522
STL	7955	-0.204432506140286	0.115082513943994
STMN1	3925	0.207777421819168	-0.120609182089258
STMN2	11075	0.0234029095509171	0.23575905435488
STMN3	50861	-0.381128169742971	-0.189032093775927
STMN4	81551	NA	NA
STOM	2040	-0.284927343371366	0.00995753139965664
STOML1	9399	-0.0621585877752861	0.252966641201935
STOML2	30968	0.252789209525452	-0.0157273466571379
STOML3	161003	-0.166330696501475	0.143744301239557
STON1	11037	-0.279219957777833	-0.0948553028249423
STON1-GTF2A1L	286749	NA	NA
STON2	85439	-0.072176905952997	-0.275730468140335
STOX1	219736	-0.0372590091755177	-0.0745492331830093
STOX2	56977	0.0971454857602865	0.148295095164165
STRA13	201254	0.392588941735052	0.147296220541002
STRA6	64220	-0.258657597936535	-0.0356818387178919
STRA8	346673	NA	NA
STRADA	92335	-0.29814928904113	0.0143768944527958
STRADB	55437	-0.10917469627147	-0.132253957301396
STRAP	11171	0.395247131110509	0.0105785422673468
STRBP	55342	0.0278157010604828	-0.203387630712109
STRC	161497	-0.141979841790088	-0.0599571206781833
STRN	6801	-0.166077692073897	-0.316717185407888
STRN3	29966	0.0432654000016429	-0.28231844057271
STRN4	29888	0.0721177620608361	-0.240736998611761
STS	412	-0.350987785143383	-0.0545191683711608
STT3A	3703	0.186939057147786	-0.0825763736579676
STT3B	201595	0.183705857709653	0.0995408133928058
STUB1	10273	0.0789587389207883	0.26602758405415
STX10	8677	0.0780880093973073	0.226779040061773
STX11	8676	-0.392562655560758	-0.10648036340636
STX12	23673	-0.225376015508843	0.0169365106746511
STX16	8675	-0.260901780066865	-0.108340110237643
STX17	55014	-0.445253291932609	-0.27462316304821
STX18	53407	0.327780379013776	0.159995728496677
STX19	415117	0.0504316682684804	0.292106754725351
STX1A	6804	-0.112552469668219	-0.211749919909313
STX1B	112755	-0.408764796241077	-0.247489259633472
STX2	2054	-0.333750626350247	-0.161871904186895
STX3	6809	-0.0947863016174212	-0.0840911144516458
STX4	6810	-0.381368031083401	-0.0974674913953851
STX5	6811	0.0976350657565079	0.0512531112151606
STX6	10228	-0.267884045113647	-0.154925782629767
STX7	8417	-0.156939960735027	0.0681485497424776
STX8	9482	0.225566590272473	0.279104955765297
STXBP1	6812	-0.208625150940141	0.016726221280301
STXBP2	6813	-0.357483755965729	0.0206625758807922
STXBP3	6814	-0.189702391220418	-0.0954105982568981
STXBP4	252983	0.0815380697733639	0.101591134987719
STXBP5	134957	-0.143212006210109	-0.155809655240395
STXBP5L	9515	NA	NA
STXBP6	29091	-0.207626276316978	0.0660325127118296
STYK1	55359	0.0587578139760303	-0.0564873456714064
STYX	6815	-0.206331682233011	-0.360927244798213
STYXL1	51657	0.108021390374332	-0.0532541462332734
SUB1	10923	0.20632182491765	-0.00116152032660572
SUCLA2	8803	0.503513311482951	0.198452401488455
SUCLG1	8802	0.410703401595242	0.17825804808727
SUCLG2	8801	0.391340348456098	0.333885342993502
SUCNR1	56670	-0.372739594371473	-0.165959404289575
SUDS3	64426	0.243999769995975	-0.0814033531301084
SUFU	51684	-0.380710876726057	-0.145377329817558
SUGT1	10910	0.478718877580358	0.0738855072820917
SUGT1L1	283507	-0.0827373764755169	0.19675365747472
SUGT1P1	441394	-0.213507807815208	-0.236018630326031
SULF1	23213	-0.248074127011508	-0.138818929331263
SULF2	55959	-0.265971725933775	-0.061301001338952
SULT1A1	6817	0.0956668884562623	0.358811207767565
SULT1A2	6799	0.215140836393208	0.374980490730016
SULT1A3	6818	0.174022688254187	0.325914060638918
SULT1B1	27284	-0.167940724676968	0.127966025119725
SULT1C2	6819	-0.222310390431833	0.162479771967438
SULT1C3	442038	NA	NA
SULT1C4	27233	-0.229072508768903	0.0570229264726419
SULT1E1	6783	-0.1894099575314	0.112559041211793
SULT2A1	6822	NA	NA
SULT2B1	6820	0.287710392074718	0.13416299070948
SULT4A1	25830	-0.343184077149922	-0.305722993009521
SULT6B1	391365	NA	NA
SUMF1	285362	0.362691704247681	0.507245948232666
SUMF2	25870	0.373370462554523	0.351697511849315
SUMO1	7341	0.442450528598536	0.139262508522471
SUMO1P1	391257	NA	NA
SUMO1P3	474338	0.504482614160034	0.151272004402934
SUMO2	6613	0.304546686709875	-0.0355734082489301
SUMO3	6612	-0.0399861997584958	-0.116886402654904
SUMO4	387082	-0.387768714523933	-0.277685502353434
SUN1	23353	-0.195994644191988	-0.170207907209805
SUN2	25777	-0.440525066331518	-0.107452951855229
SUN3	256979	NA	NA
SUN5	140732	NA	NA
SUOX	6821	0.155770225978955	0.301500776263585
SUPT16H	11198	-0.00977352817960029	-0.358518774078546
SUPT3H	8464	0.253318218783114	0.0349031108044391
SUPT4H1	6827	0.26541643050182	0.164234374101547
SUPT5H	6829	0.115233659446183	-0.178205475738683
SUPT6H	6830	-0.248898855729975	-0.12213049442651
SUPT7L	9913	-0.053599152270879	-0.18395886213723
SUPV3L1	6832	0.289244847499117	-0.0242933537051184
SURF1	6834	0.29187675070028	0.218390464690275
SURF2	6835	0.207803707993461	0.0152377666609166
SURF4	6836	0.0303358880208975	0.0923646878106081
SURF6	6838	-0.0755776797522528	-0.056927639090827
SUSD1	64420	-0.340525887774465	-0.0509508202107823
SUSD2	56241	-0.196661655864692	0.12419395910857
SUSD3	203328	-0.456024051849479	-0.169547467080674
SUSD4	55061	-0.222826256602348	0.0927852665993084
SUSD5	26032	-0.19326745360901	-0.0504283824966937
SUV39H1	6839	0.0618825829452015	-0.197598100823907
SUV39H2	79723	0.231569695326811	-0.106348932534891
SUV420H1	51111	0.00704962336840895	-0.217753024963651
SUV420H2	84787	-0.0327903595455778	-0.142617281516712
SUZ12	23512	0.0508752474596877	-0.317900063251107
SUZ12P	440423	-0.0902190788338796	-0.25468509984639
SV2A	9900	-0.0691145666477735	-0.209292162612846
SV2B	9899	-0.354342558137625	-0.0790014539540156
SV2C	22987	NA	NA
SVEP1	79987	-0.308029604803798	-0.0376270156156304
SVIL	6840	-0.268534627927417	-0.19917855705332
SVIP	258010	0.185943468296409	0.177361032389495
SVOP	55530	NA	NA
SVOPL	136306	0.419203693207488	0.233426156386308
SWAP70	23075	-0.214148533313619	-0.0122641431939345
SYAP1	94056	0.483953112036604	0.28290002217896
SYBU	55638	0.141841839375046	0.295037663159105
SYCE1	93426	NA	NA
SYCE1L	100130958	0.259410039675694	0.380155581294101
SYCE2	256126	-0.1020412857225	-0.340828178778843
SYCN	342898	NA	NA
SYCP1	6847	NA	NA
SYCP2	10388	-0.316608754938926	-0.304310111141231
SYCP2L	221711	0.307635312189392	0.197644101628921
SYCP3	50511	NA	NA
SYDE1	85360	-0.29613511093587	-0.0560700526544929
SYDE2	84144	-0.210994192398367	-0.168243015681346
SYF2	25949	0.119800882229725	0.227820629718163
SYK	6850	-0.463052317701274	-0.201695458241948
SYMPK	8189	-0.13821106155072	-0.253620509787493
SYN1	6853	-0.296052966641202	-0.0603218413465093
SYN2	6854	-0.193546744210881	0.0333850842389742
SYN3	8224	-0.14167755078571	0.15935171722648
SYNC	81493	-0.111162588202436	0.245514510789653
SYNCRIP	10492	-0.0142750355274074	-0.379498426936757
SYNE1	23345	-0.306544435956201	-0.0025974025974026
SYNE2	23224	-0.19693437492299	0.0181292458332307
SYNGAP1	8831	-0.410522684146973	-0.112046460813064
SYNGR1	9145	-0.194969483394531	0.0817943599727281
SYNGR2	9144	0.205247377543393	0.25059759974371
SYNGR3	9143	-0.359060926423355	-0.271859828975579
SYNGR4	23546	0.143767301642064	-0.0404363504932765
SYNJ1	8867	-0.468237265580719	-0.212022638967611
SYNJ2	8871	-0.236564068442626	-0.245360079515677
SYNJ2BP	55333	-0.168436876216762	0.0454077232065847
SYNM	23336	-0.3199306702153	-0.0800561866975529
SYNPO	11346	-0.355591151416578	-0.0372984384369584
SYNPO2	171024	-0.313986709053123	-0.0281935648159557
SYNPO2L	79933	-0.20567124210388	-0.116347536081881
SYNPR	132204	NA	NA
SYNRG	11276	-0.464343626013455	-0.289277705216984
SYP	6855	-0.224321282765306	0.103329308262895
SYPL1	6856	0.257599579421211	0.126559714795009
SYPL2	284612	-0.20934802073322	0.0659635115043085
SYS1	90196	0.0651059250679744	0.310296787336636
SYS1-DBNDD2	767557	-0.277672359266287	0.138733499264809
SYT1	6857	0.199576135439513	-0.152921461839868
SYT10	341359	NA	NA
SYT11	23208	-0.38392436153347	-0.161319894526726
SYT12	91683	-0.380950738066488	-0.219901919712166
SYT13	57586	0.346795140343527	0.247545117753846
SYT14	255928	NA	NA
SYT14L	401135	NA	NA
SYT15	83849	-0.298974017759597	0.0163319286658945
SYT16	83851	-0.205917674987884	-0.073599645136647
SYT17	51760	0.0586066684738412	0.197857676795058
SYT2	127833	-0.167152139448155	0.0631246046805819
SYT3	84258	-0.0676556839744696	0.202714047495831
SYT4	6860	NA	NA
SYT5	6861	0.0144064663988763	-0.16039330688287
SYT6	148281	-0.515805383737073	-0.197437098006358
SYT7	9066	0.0611334269778293	0.0598092609477809
SYT8	90019	-0.197276095188809	0.0965409037515299
SYT9	143425	NA	NA
SYTL1	84958	-0.140008378718056	0.186051898765371
SYTL2	54843	-0.285998504973837	-0.0141666050584457
SYTL3	94120	-0.506703795887857	-0.132506961728973
