ID	Geneid	hgnc_symbol	entrezgene_id	biotype
BLTP2 (9703)	ENSG00000007202	KIAA0100	9703	protein_coding
DHX34 (9704)	ENSG00000134815	DHX34	9704	protein_coding
ST18 (9705)	ENSG00000147488	ST18	9705	protein_coding
ULK2 (9706)	ENSG00000083290	ULK2	9706	protein_coding
PCDHGA8 (9708)	ENSG00000253767	PCDHGA8	9708	protein_coding
HERPUD1 (9709)	ENSG00000051108	HERPUD1	9709	protein_coding
CD72 (971)	ENSG00000137101	CD72	971	protein_coding
KIAA0355 (9710)	ENSG00000166398	GARRE1	9710	protein_coding
GARRE1 (9710)	ENSG00000166398	GARRE1	9710	protein_coding
RUBCN (9711)	ENSG00000145016	RUBCN	9711	protein_coding
USP6NL (9712)	ENSG00000148429	USP6NL	9712	protein_coding
FAM131B (9715)	ENSG00000159784	FAM131B	9715	protein_coding
AQR (9716)	ENSG00000021776	AQR	9716	protein_coding
SEC14L5 (9717)	ENSG00000103184	SEC14L5	9717	protein_coding
ECE2 (9718)	ENSG00000145194	ECE2	9718	protein_coding
ADAMTSL2 (9719)	ENSG00000197859	ADAMTSL2	9719	protein_coding
CD74 (972)	ENSG00000019582	CD74	972	protein_coding
CCDC144A (9720)	ENSG00000170160	CCDC144A	9720	protein_coding
GPRIN2 (9721)	ENSG00000204175	GPRIN2	9721	protein_coding
NOS1AP (9722)	ENSG00000198929	NOS1AP	9722	protein_coding
SEMA3E (9723)	ENSG00000170381	SEMA3E	9723	protein_coding
UTP14C (9724)	ENSG00000253797	UTP14C	9724	protein_coding
TMEM63A (9725)	ENSG00000196187	TMEM63A	9725	protein_coding
ZNF646 (9726)	ENSG00000167395	ZNF646	9726	protein_coding
RAB11FIP3 (9727)	ENSG00000090565	RAB11FIP3	9727	protein_coding
SECISBP2L (9728)	ENSG00000138593	SECISBP2L	9728	protein_coding
KIAA0408 (9729)	ENSG00000189367	KIAA0408	9729	protein_coding
CD79A (973)	ENSG00000105369	CD79A	973	protein_coding
CEP104 (9731)	ENSG00000116198	CEP104	9731	protein_coding
DOCK4 (9732)	ENSG00000128512	DOCK4	9732	protein_coding
SART3 (9733)	ENSG00000075856	SART3	9733	protein_coding
HDAC9 (9734)	ENSG00000048052	HDAC9	9734	protein_coding
KNTC1 (9735)	ENSG00000184445	KNTC1	9735	protein_coding
USP34 (9736)	ENSG00000115464	USP34	9736	protein_coding
GPRASP1 (9737)	ENSG00000198932	GPRASP1	9737	protein_coding
CCP110 (9738)	ENSG00000103540	CCP110	9738	protein_coding
SETD1A (9739)	ENSG00000099381	SETD1A	9739	protein_coding
CD79B (974)	ENSG00000007312	CD79B	974	protein_coding
LAPTM4A (9741)	ENSG00000068697	LAPTM4A	9741	protein_coding
IFT140 (9742)	ENSG00000187535	IFT140	9742	protein_coding
ARHGAP32 (9743)	ENSG00000134909	ARHGAP32	9743	protein_coding
ACAP1 (9744)	ENSG00000072818	ACAP1	9744	protein_coding
ZNF536 (9745)	ENSG00000198597	ZNF536	9745	protein_coding
CLSTN3 (9746)	ENSG00000139182	CLSTN3	9746	protein_coding
TCAF1 (9747)	ENSG00000198420	TCAF1	9747	protein_coding
SLK (9748)	ENSG00000065613	SLK	9748	protein_coding
PHACTR2 (9749)	ENSG00000112419	PHACTR2	9749	protein_coding
CD81 (975)	ENSG00000110651	CD81	975	protein_coding
RIPOR2 (9750)	ENSG00000111913	RIPOR2	9750	protein_coding
SNPH (9751)	ENSG00000101298	SNPH	9751	protein_coding
PCDHA9 (9752)	ENSG00000204961	PCDHA9	9752	protein_coding
STARD8 (9754)	ENSG00000130052	STARD8	9754	protein_coding
TBKBP1 (9755)	ENSG00000198933	TBKBP1	9755	protein_coding
KMT2B (9757)	ENSG00000272333	KMT2B	9757	protein_coding
FRMPD4 (9758)	ENSG00000169933	FRMPD4	9758	protein_coding
HDAC4 (9759)	ENSG00000068024	HDAC4	9759	protein_coding
ADGRE5 (976)	ENSG00000123146	ADGRE5	976	protein_coding
TOX (9760)	ENSG00000198846	TOX	9760	protein_coding
MLEC (9761)	ENSG00000110917	MLEC	9761	protein_coding
LZTS3 (9762)	ENSG00000088899	LZTS3	9762	protein_coding
KIAA0513 (9764)	ENSG00000135709	KIAA0513	9764	protein_coding
ZFYVE16 (9765)	ENSG00000039319	ZFYVE16	9765	protein_coding
SUSD6 (9766)	ENSG00000100647	SUSD6	9766	protein_coding
JADE3 (9767)	ENSG00000102221	JADE3	9767	protein_coding
PCLAF (9768)	ENSG00000166803	PCLAF	9768	protein_coding
CD151 (977)	ENSG00000177697	CD151	977	protein_coding
RASSF2 (9770)	ENSG00000101265	RASSF2	9770	protein_coding
RAPGEF5 (9771)	ENSG00000136237	RAPGEF5	9771	protein_coding
TMEM94 (9772)	ENSG00000177728	TMEM94	9772	protein_coding
BCLAF1 (9774)	ENSG00000029363	BCLAF1	9774	protein_coding
EIF4A3 (9775)	ENSG00000141543	EIF4A3	9775	protein_coding
ATG13 (9776)	ENSG00000175224	ATG13	9776	protein_coding
TM9SF4 (9777)	ENSG00000101337	TM9SF4	9777	protein_coding
KIAA0232 (9778)	ENSG00000170871	KIAA0232	9778	protein_coding
TBC1D5 (9779)	ENSG00000131374	TBC1D5	9779	protein_coding
CDA (978)	ENSG00000158825	CDA	978	protein_coding
PIEZO1 (9780)	ENSG00000103335	PIEZO1	9780	protein_coding
RNF144A (9781)	ENSG00000151692	RNF144A	9781	protein_coding
MATR3 (9782)	ENSG00000015479	MATR3	9782	protein_coding
RIMS3 (9783)	ENSG00000117016	RIMS3	9783	protein_coding
SNX17 (9784)	ENSG00000115234	SNX17	9784	protein_coding
DHX38 (9785)	ENSG00000140829	DHX38	9785	protein_coding
KIAA0586 (9786)	ENSG00000100578	KIAA0586	9786	protein_coding
DLGAP5 (9787)	ENSG00000126787	DLGAP5	9787	protein_coding
MTSS1 (9788)	ENSG00000170873	MTSS1	9788	protein_coding
SPCS2 (9789)	ENSG00000118363	SPCS2	9789	protein_coding
BMS1 (9790)	ENSG00000165733	BMS1	9790	protein_coding
PTDSS1 (9791)	ENSG00000156471	PTDSS1	9791	protein_coding
SERTAD2 (9792)	ENSG00000179833	SERTAD2	9792	protein_coding
CKAP5 (9793)	ENSG00000175216	CKAP5	9793	protein_coding
MAML1 (9794)	ENSG00000161021	MAML1	9794	protein_coding
PHYHIP (9796)	ENSG00000168490	PHYHIP	9796	protein_coding
TATDN2 (9797)	ENSG00000157014	TATDN2	9797	protein_coding
IST1 (9798)	ENSG00000182149	IST1	9798	protein_coding
ACYP2 (98)	ENSG00000170634	ACYP2	98	protein_coding
MRPL19 (9801)	ENSG00000115364	MRPL19	9801	protein_coding
DAZAP2 (9802)	ENSG00000183283	DAZAP2	9802	protein_coding
TOMM20 (9804)	ENSG00000173726	TOMM20	9804	protein_coding
SCRN1 (9805)	ENSG00000136193	SCRN1	9805	protein_coding
SPOCK2 (9806)	ENSG00000107742	SPOCK2	9806	protein_coding
IP6K1 (9807)	ENSG00000176095	IP6K1	9807	protein_coding
RNF40 (9810)	ENSG00000103549	RNF40	9810	protein_coding
CTIF (9811)	ENSG00000134030	CTIF	9811	protein_coding
DELE1 (9812)	ENSG00000081791	DELE1	9812	protein_coding
EFCAB14 (9813)	ENSG00000159658	EFCAB14	9813	protein_coding
SFI1 (9814)	ENSG00000198089	SFI1	9814	protein_coding
GIT2 (9815)	ENSG00000139436	GIT2	9815	protein_coding
URB2 (9816)	ENSG00000135763	URB2	9816	protein_coding
KEAP1 (9817)	ENSG00000079999	KEAP1	9817	protein_coding
NUP58 (9818)	ENSG00000139496	NUP58	9818	protein_coding
TSC22D2 (9819)	ENSG00000196428	TSC22D2	9819	protein_coding
CUL7 (9820)	ENSG00000044090	CUL7	9820	protein_coding
RB1CC1 (9821)	ENSG00000023287	RB1CC1	9821	protein_coding
ARMCX2 (9823)	ENSG00000184867	ARMCX2	9823	protein_coding
ARHGAP11A (9824)	ENSG00000198826	ARHGAP11A	9824	protein_coding
SPATA2 (9825)	ENSG00000158480	SPATA2	9825	protein_coding
ARHGEF11 (9826)	ENSG00000132694	ARHGEF11	9826	protein_coding
RGP1 (9827)	ENSG00000107185	RGP1	9827	protein_coding
ARHGEF17 (9828)	ENSG00000110237	ARHGEF17	9828	protein_coding
DNAJC6 (9829)	ENSG00000116675	DNAJC6	9829	protein_coding
CDK1 (983)	ENSG00000170312	CDK1	983	protein_coding
TRIM14 (9830)	ENSG00000106785	TRIM14	9830	protein_coding
ZNF623 (9831)	ENSG00000183309	ZNF623	9831	protein_coding
JAKMIP2 (9832)	ENSG00000176049	JAKMIP2	9832	protein_coding
MELK (9833)	ENSG00000165304	MELK	9833	protein_coding
LCMT2 (9836)	ENSG00000168806	LCMT2	9836	protein_coding
GINS1 (9837)	ENSG00000101003	GINS1	9837	protein_coding
ZEB2 (9839)	ENSG00000169554	ZEB2	9839	protein_coding
TESPA1 (9840)	ENSG00000135426	TESPA1	9840	protein_coding
ZBTB24 (9841)	ENSG00000112365	ZBTB24	9841	protein_coding
PLEKHM1 (9842)	ENSG00000225190	PLEKHM1	9842	protein_coding
HEPH (9843)	ENSG00000089472	HEPH	9843	protein_coding
ELMO1 (9844)	ENSG00000155849	ELMO1	9844	protein_coding
GAB2 (9846)	ENSG00000033327	GAB2	9846	protein_coding
C2CD5 (9847)	ENSG00000111731	C2CD5	9847	protein_coding
MFAP3L (9848)	ENSG00000198948	MFAP3L	9848	protein_coding
KIAA0753 (9851)	ENSG00000198920	KIAA0753	9851	protein_coding
EPM2AIP1 (9852)	ENSG00000178567	EPM2AIP1	9852	protein_coding
RUSC2 (9853)	ENSG00000198853	RUSC2	9853	protein_coding
C2CD2L (9854)	ENSG00000172375	C2CD2L	9854	protein_coding
FARP2 (9855)	ENSG00000006607	FARP2	9855	protein_coding
KIAA0319 (9856)	ENSG00000137261	KIAA0319	9856	protein_coding
CEP350 (9857)	ENSG00000135837	CEP350	9857	protein_coding
PPP1R26 (9858)	ENSG00000196422	PPP1R26	9858	protein_coding
CEP170 (9859)	ENSG00000143702	CEP170	9859	protein_coding
LRIG2 (9860)	ENSG00000198799	LRIG2	9860	protein_coding
PSMD6 (9861)	ENSG00000163636	PSMD6	9861	protein_coding
MED24 (9862)	ENSG00000008838	MED24	9862	protein_coding
MAGI2 (9863)	ENSG00000187391	MAGI2	9863	protein_coding
PJA2 (9867)	ENSG00000198961	PJA2	9867	protein_coding
TOMM70 (9868)	ENSG00000154174	TOMM70	9868	protein_coding
SETDB1 (9869)	ENSG00000143379	SETDB1	9869	protein_coding
LRBA (987)	ENSG00000198589	LRBA	987	protein_coding
AREL1 (9870)	ENSG00000119682	AREL1	9870	protein_coding
SEC24D (9871)	ENSG00000150961	SEC24D	9871	protein_coding
FCHSD2 (9873)	ENSG00000137478	FCHSD2	9873	protein_coding
TLK1 (9874)	ENSG00000198586	TLK1	9874	protein_coding
URB1 (9875)	ENSG00000142207	URB1	9875	protein_coding
ZC3H11A (9877)	ENSG00000058673	ZC3H11A	9877	protein_coding
TOX4 (9878)	ENSG00000092203	TOX4	9878	protein_coding
DDX46 (9879)	ENSG00000145833	DDX46	9879	protein_coding
CDC5L (988)	ENSG00000096401	CDC5L	988	protein_coding
ZBTB39 (9880)	ENSG00000166860	ZBTB39	9880	protein_coding
TRANK1 (9881)	ENSG00000168016	TRANK1	9881	protein_coding
TBC1D4 (9882)	ENSG00000136111	TBC1D4	9882	protein_coding
POM121 (9883)	ENSG00000196313	POM121	9883	protein_coding
LRRC37A (9884)	ENSG00000176681	LRRC37A	9884	protein_coding
OSBPL2 (9885)	ENSG00000130703	OSBPL2	9885	protein_coding
RHOBTB1 (9886)	ENSG00000072422	RHOBTB1	9886	protein_coding
SMG7 (9887)	ENSG00000116698	SMG7	9887	protein_coding
ZBED4 (9889)	ENSG00000100426	ZBED4	9889	protein_coding
PLPPR4 (9890)	ENSG00000117600	PLPPR4	9890	protein_coding
NUAK1 (9891)	ENSG00000074590	NUAK1	9891	protein_coding
SNAP91 (9892)	ENSG00000065609	SNAP91	9892	protein_coding
TELO2 (9894)	ENSG00000100726	TELO2	9894	protein_coding
TECPR2 (9895)	ENSG00000196663	TECPR2	9895	protein_coding
FIG4 (9896)	ENSG00000112367	FIG4	9896	protein_coding
WASHC5 (9897)	ENSG00000164961	WASHC5	9897	protein_coding
UBAP2L (9898)	ENSG00000143569	UBAP2L	9898	protein_coding
SV2B (9899)	ENSG00000185518	SV2B	9899	protein_coding
CDC6 (990)	ENSG00000094804	CDC6	990	protein_coding
SV2A (9900)	ENSG00000159164	SV2A	9900	protein_coding
SRGAP3 (9901)	ENSG00000196220	SRGAP3	9901	protein_coding
MRC2 (9902)	ENSG00000011028	MRC2	9902	protein_coding
KLHL21 (9903)	ENSG00000162413	KLHL21	9903	protein_coding
RBM19 (9904)	ENSG00000122965	RBM19	9904	protein_coding
SGSM2 (9905)	ENSG00000141258	SGSM2	9905	protein_coding
AP5Z1 (9907)	ENSG00000242802	AP5Z1	9907	protein_coding
G3BP2 (9908)	ENSG00000138757	G3BP2	9908	protein_coding
DENND4B (9909)	ENSG00000198837	DENND4B	9909	protein_coding
CDC20 (991)	ENSG00000117399	CDC20	991	protein_coding
RABGAP1L (9910)	ENSG00000152061	RABGAP1L	9910	protein_coding
TMCC2 (9911)	ENSG00000133069	TMCC2	9911	protein_coding
ARHGAP44 (9912)	ENSG00000006740	ARHGAP44	9912	protein_coding
SUPT7L (9913)	ENSG00000119760	SUPT7L	9913	protein_coding
ATP2C2 (9914)	ENSG00000064270	ATP2C2	9914	protein_coding
ARNT2 (9915)	ENSG00000172379	ARNT2	9915	protein_coding
FAM20B (9917)	ENSG00000116199	FAM20B	9917	protein_coding
NCAPD2 (9918)	ENSG00000010292	NCAPD2	9918	protein_coding
SEC16A (9919)	ENSG00000148396	SEC16A	9919	protein_coding
KBTBD11 (9920)	ENSG00000176595	KBTBD11	9920	protein_coding
RNF10 (9921)	ENSG00000022840	RNF10	9921	protein_coding
IQSEC1 (9922)	ENSG00000144711	IQSEC1	9922	protein_coding
ZBTB40 (9923)	ENSG00000184677	ZBTB40	9923	protein_coding
PAN2 (9924)	ENSG00000135473	PAN2	9924	protein_coding
ZBTB5 (9925)	ENSG00000168795	ZBTB5	9925	protein_coding
LPGAT1 (9926)	ENSG00000123684	LPGAT1	9926	protein_coding
MFN2 (9927)	ENSG00000116688	MFN2	9927	protein_coding
KIF14 (9928)	ENSG00000118193	KIF14	9928	protein_coding
JOSD1 (9929)	ENSG00000100221	JOSD1	9929	protein_coding
CDC25A (993)	ENSG00000164045	CDC25A	993	protein_coding
HELZ (9931)	ENSG00000198265	HELZ	9931	protein_coding
PUM3 (9933)	ENSG00000080608	PUM3	9933	protein_coding
P2RY14 (9934)	ENSG00000174944	P2RY14	9934	protein_coding
MAFB (9935)	ENSG00000204103	MAFB	9935	protein_coding
CD302 (9936)	ENSG00000241399	CD302	9936	protein_coding
DCLRE1A (9937)	ENSG00000198924	DCLRE1A	9937	protein_coding
ARHGAP25 (9938)	ENSG00000163219	ARHGAP25	9938	protein_coding
RBM8A (9939)	ENSG00000265241	RBM8A	9939	protein_coding
CDC25B (994)	ENSG00000101224	CDC25B	994	protein_coding
DLEC1 (9940)	ENSG00000008226	DLEC1	9940	protein_coding
EXOG (9941)	ENSG00000157036	EXOG	9941	protein_coding
XYLB (9942)	ENSG00000093217	XYLB	9942	protein_coding
OXSR1 (9943)	ENSG00000172939	OXSR1	9943	protein_coding
GFPT2 (9945)	ENSG00000131459	GFPT2	9945	protein_coding
CRYZL1 (9946)	ENSG00000205758	CRYZL1	9946	protein_coding
MAGEC1 (9947)	ENSG00000155495	MAGEC1	9947	protein_coding
WDR1 (9948)	ENSG00000071127	WDR1	9948	protein_coding
AMMECR1 (9949)	ENSG00000101935	AMMECR1	9949	protein_coding
CDC25C (995)	ENSG00000158402	CDC25C	995	protein_coding
GOLGA5 (9950)	ENSG00000066455	GOLGA5	9950	protein_coding
HS3ST4 (9951)	ENSG00000182601	HS3ST4	9951	protein_coding
HS3ST3B1 (9953)	ENSG00000125430	HS3ST3B1	9953	protein_coding
HS3ST3A1 (9955)	ENSG00000153976	HS3ST3A1	9955	protein_coding
HS3ST2 (9956)	ENSG00000122254	HS3ST2	9956	protein_coding
HS3ST1 (9957)	ENSG00000002587	HS3ST1	9957	protein_coding
USP15 (9958)	ENSG00000135655	USP15	9958	protein_coding
CDC27 (996)	ENSG00000004897	CDC27	996	protein_coding
USP3 (9960)	ENSG00000140455	USP3	9960	protein_coding
MVP (9961)	ENSG00000013364	MVP	9961	protein_coding
SLC23A2 (9962)	ENSG00000089057	SLC23A2	9962	protein_coding
SLC23A1 (9963)	ENSG00000170482	SLC23A1	9963	protein_coding
FGF19 (9965)	ENSG00000162344	FGF19	9965	protein_coding
TNFSF15 (9966)	ENSG00000181634	TNFSF15	9966	protein_coding
THRAP3 (9967)	ENSG00000054118	THRAP3	9967	protein_coding
MED12 (9968)	ENSG00000184634	MED12	9968	protein_coding
MED13 (9969)	ENSG00000108510	MED13	9969	protein_coding
CDC34 (997)	ENSG00000099804	CDC34	997	protein_coding
NR1I3 (9970)	ENSG00000143257	NR1I3	9970	protein_coding
NR1H4 (9971)	ENSG00000012504	NR1H4	9971	protein_coding
NUP153 (9972)	ENSG00000124789	NUP153	9972	protein_coding
CCS (9973)	ENSG00000173992	CCS	9973	protein_coding
NR1D2 (9975)	ENSG00000174738	NR1D2	9975	protein_coding
CLEC2B (9976)	ENSG00000110852	CLEC2B	9976	protein_coding
RBX1 (9978)	ENSG00000100387	RBX1	9978	protein_coding
CDC42 (998)	ENSG00000070831	CDC42	998	protein_coding
DOP1B (9980)	ENSG00000142197	DOP1B	9980	protein_coding
DOPEY2 (9980)	ENSG00000142197	DOP1B	9980	protein_coding
FGFBP1 (9982)	ENSG00000137440	FGFBP1	9982	protein_coding
THOC1 (9984)	ENSG00000079134	THOC1	9984	protein_coding
REC8 (9985)	ENSG00000100918	REC8	9985	protein_coding
RCE1 (9986)	ENSG00000173653	RCE1	9986	protein_coding
HNRNPDL (9987)	ENSG00000152795	HNRNPDL	9987	protein_coding
DMTF1 (9988)	ENSG00000135164	DMTF1	9988	protein_coding
PPP4R1 (9989)	ENSG00000154845	PPP4R1	9989	protein_coding
CDH1 (999)	ENSG00000039068	CDH1	999	protein_coding
SLC12A6 (9990)	ENSG00000140199	SLC12A6	9990	protein_coding
PTBP3 (9991)	ENSG00000119314	PTBP3	9991	protein_coding
KCNE2 (9992)	ENSG00000159197	KCNE2	9992	protein_coding
DGCR2 (9993)	ENSG00000070413	DGCR2	9993	protein_coding
SCO2 (9997)	ENSG00000284194	SCO2	9997	protein_coding
IL9R (3581)	ENSG00000124334	IL9R	3581	protein_coding
TMEM276 (84773)	ENSG00000291317	TMEM276	84773	protein_coding
XG (7499)	ENSG00000124343	XG	7499	protein_coding
LOC118142757 (118142757)	ENSG00000290147	LOC118142757	118142757	transcribed_unprocessed_pseudogene
C8orf86 (389649)	ENSG00000196166	C8orf86	389649	lncRNA
C9orf129 (445577)	ENSG00000204352	C9orf129	445577	transcribed_unprocessed_pseudogene
C9orf66 (157983)	ENSG00000183784	C9orf66	157983	lncRNA
GAGE12F (100008586)	ENSG00000236362	GAGE12F	100008586	protein_coding
DDTL (100037417)	ENSG00000099974	DDTL	100037417	protein_coding
SPDYE12 (100101268)	ENSG00000184616	SPDYE12P	100101268	unprocessed_pseudogene
MCTS2 (100101490)	ENSG00000101898	MCTS2P	100101490	protein_coding
CTAGE4 (100128553)	ENSG00000225932	CTAGE4	100128553	protein_coding
DEFB131B (100129216)	ENSG00000225805	DEFB131B	100129216	protein_coding
HSFX2 (100130086)	ENSG00000268738	HSFX2	100130086	protein_coding
PRR23D1 (100131608)	ENSG00000255251	PRR23D1	100131608	protein_coding
GOLGA6L25 (100132202)	ENSG00000227717	AC138749.1	100132202	unprocessed_pseudogene
NPIPB5 (100132247)	ENSG00000243716	NPIPB5	100132247	protein_coding
GAGE12D (100132399)	ENSG00000227488	GAGE12D	100132399	protein_coding
FAM25G (100133093)	ENSG00000189090	FAM25G	100133093	protein_coding
PRR23D2 (100133251)	ENSG00000255378	PRR23D2	100133251	protein_coding
DEFB130B (100133267)	ENSG00000233050	DEFB130B	100133267	protein_coding
KCNJ18 (100134444)	ENSG00000260458	KCNJ18	100134444	protein_coding
UPK3BL1 (100134938)	ENSG00000267368	UPK3BL1	100134938	protein_coding
CTAGE8 (100142659)	ENSG00000244693	CTAGE8	100142659	protein_coding
FAM90A26 (100287045)	ENSG00000229924	FAM90A26	100287045	protein_coding
USP17L11 (100287178)	ENSG00000233136	USP17L11	100287178	protein_coding
USP17L12 (100287205)	ENSG00000227551	USP17L12	100287205	protein_coding
USP17L17 (100287327)	ENSG00000249104	USP17L17	100287327	protein_coding
USP17L18 (100287364)	ENSG00000250844	USP17L18	100287364	protein_coding
POTEB2 (100287399)	ENSG00000230031	POTEB2	100287399	protein_coding
USP17L19 (100287404)	ENSG00000248920	USP17L19	100287404	protein_coding
USP17L20 (100287441)	ENSG00000250745	USP17L20	100287441	protein_coding
USP17L21 (100287478)	ENSG00000249811	USP17L21	100287478	protein_coding
USP17L22 (100287513)	ENSG00000248933	USP17L22	100287513	protein_coding
NBPF20 (100288142)	ENSG00000162825	NBPF20	100288142	protein_coding
USP17L15 (100288520)	ENSG00000223569	USP17L15	100288520	protein_coding
LIMS4 (100288695)	ENSG00000256671	LIMS4	100288695	protein_coding
TSPY10 (100289087)	ENSG00000236424	TSPY10	100289087	protein_coding
SPDYE2B (100310812)	ENSG00000173678	SPDYE2B	100310812	protein_coding
ZNF722 (100419780)	ENSG00000241149	ZNF722P	100419780	protein_coding
SPDYE18 (100505767)	ENSG00000205482	SPDYE18	100505767	unprocessed_pseudogene
ARL17B (100506084)	ENSG00000228696	ARL17B	100506084	protein_coding
HSFX1 (100506164)	ENSG00000171116	HSFX1	100506164	protein_coding
CT47A12 (100507170)	ENSG00000226685	CT47A12	100507170	protein_coding
AQP7B (100509620)	ENSG00000259916	AL845331.1	100509620	protein_coding
TIMM23B (100652748)	ENSG00000204152	TIMM23B	100652748	protein_coding
POTEB (100996331)	ENSG00000233917	POTEB	100996331	protein_coding
NOTCH2NLC (100996717)	ENSG00000286219	NOTCH2NLC	100996717	protein_coding
SPDYE11 (100996746)	ENSG00000275976	AC211476.3	100996746	lncRNA
NPY4R2 (100996758)	ENSG00000264717	NPY4R2	100996758	protein_coding
NOTCH2NLB (100996763)	ENSG00000286019	NOTCH2NLB	100996763	protein_coding
NPIPA7 (101059938)	ENSG00000214967	NPIPA7	101059938	protein_coding
NPIPA8 (101059953)	ENSG00000214940	NPIPA8	101059953	protein_coding
CT45A7 (101060211)	ENSG00000273696	CT45A7	101060211	protein_coding
NBPF19 (101060226)	ENSG00000271383	NBPF19	101060226	protein_coding
OPN1MW3 (101060233)	ENSG00000269433	OPN1MW3	101060233	protein_coding
HNRNPCL4 (101060301)	ENSG00000179412	HNRNPCL4	101060301	protein_coding
TBC1D3G (101060321)	ENSG00000260287	TBC1D3G	101060321	protein_coding
TBC1D3K (101060351)	ENSG00000273513	TBC1D3K	101060351	protein_coding
TBC1D3L (101060376)	ENSG00000274512	TBC1D3L	101060376	protein_coding
TBC1D3D (101060389)	ENSG00000274419	TBC1D3D	101060389	protein_coding
NOTCH2NLR (101929796)	ENSG00000286106	NOTCH2NLR	101929796	protein_coding
PRAMEF27 (101929983)	ENSG00000274764	PRAMEF27	101929983	protein_coding
CSAG2 (102723547)	ENSG00000268902	CSAG2	102723547	protein_coding
SPDYE16 (102723555)	ENSG00000185040	SPDYE16	102723555	protein_coding
GOLGA6L26 (102723623)	ENSG00000273756	AC100756.2	102723623	transcribed_unprocessed_pseudogene
CT45A10 (102723631)	ENSG00000269586	CT45A10	102723631	protein_coding
CT45A9 (102723680)	ENSG00000270946	CT45A9	102723680	protein_coding
CT45A8 (102723737)	ENSG00000278085	CT45A8	102723737	protein_coding
SPDYE17 (102723849)	ENSG00000186645	SPDYE17	102723849	protein_coding
TBC1D3E (102723859)	ENSG00000278599	TBC1D3E	102723859	protein_coding
TP53TG3E (102724101)	ENSG00000275034	TP53TG3E	102724101	protein_coding
TP53TG3F (102724127)	ENSG00000278848	TP53TG3F	102724127	protein_coding
SYT15B (102724488)	ENSG00000277758	FO681492.1	102724488	protein_coding
POTEB3 (102724631)	ENSG00000278522	POTEB3	102724631	protein_coding
TBC1D3I (102724862)	ENSG00000274933	TBC1D3I	102724862	protein_coding
SPAG11B (10407)	ENSG00000164871	SPAG11B	10407	protein_coding
SPDYE13 (105180390)	ENSG00000286038	SPDYE13	105180390	protein_coding
SPDYE15 (105180391)	ENSG00000286014	SPDYE15	105180391	protein_coding
OR4N4C (105369274)	ENSG00000279408	AC135068.4	105369274	protein_coding
PPIAL4H (105371242)	ENSG00000270339	PPIAL4H	105371242	protein_coding
NPIPA9 (105376752)	ENSG00000233024	NPIPA9	105376752	protein_coding
TRAPPC2B (10597)	ENSG00000256060	TRAPPC2B	10597	protein_coding
UPK3BL2 (107983993)	ENSG00000284981	UPK3BL2	107983993	protein_coding
CGB3 (1082)	ENSG00000104827	CGB3	1082	protein_coding
LY6G6F-LY6G6D (110599563)	ENSG00000250641	LY6G6F-LY6G6D	110599563	protein_coding
LOC112267897 (112267897)	ENSG00000237378	AL445989.1	112267897	protein_coding
TMA7B (112268293)	ENSG00000225528	Z82206.1	112268293	protein_coding
CGB1 (114335)	ENSG00000267631	CGB1	114335	protein_coding
CGB2 (114336)	ENSG00000104818	CGB2	114336	protein_coding
ABCF2-H2BK1 (114483834)	ENSG00000285292	ABCF2-H2BE1	114483834	protein_coding
CKMT1B (1159)	ENSG00000237289	CKMT1B	1159	protein_coding
OR4M2B (118568804)	ENSG00000182974	AC135068.1	118568804	protein_coding
AGAP4 (119016)	ENSG00000188234	AGAP4	119016	protein_coding
TRIM64 (120146)	ENSG00000204450	TRIM64	120146	protein_coding
PRR20A (122183)	ENSG00000204919	PRR20A	122183	protein_coding
TMSB15C (122394733)	ENSG00000269226	TMSB15C	122394733	protein_coding
LOC122539214 (122539214)	ENSG00000269825	AC022150.4	122539214	lncRNA
ADH1C (126)	ENSG00000248144	ADH1C	126	protein_coding
H3C14 (126961)	ENSG00000203811	H3C14	126961	protein_coding
TAAR9 (134860)	ENSG00000237110	TAAR9	134860	protein_coding
DEFB104A (140596)	ENSG00000176782	DEFB104A	140596	protein_coding
CSH1 (1442)	ENSG00000136488	CSH1	1442	protein_coding
SCGB1C1 (147199)	ENSG00000188076	SCGB1C1	147199	protein_coding
ZNF738 (148203)	ENSG00000172687	ZNF738	148203	protein_coding
CTAG1B (1485)	ENSG00000184033	CTAG1B	1485	protein_coding
NBPF4 (148545)	ENSG00000196427	NBPF4	148545	protein_coding
